a,a,Columna1,Columna2,Columna2
43810081,22,,,
43810082,22,,,
43810083,22,,,
43810084,22,,,
43810085,22,,,
43810086,22,,,
43810087,22,,,
43810088,22,,,
43810089,22,,,
43810090,22,,,
43810091,22,,,
43810092,22,,,
43810093,22,,,
43810094,22,,,
43810095,22,,,
43810096,22,,,
43810097,22,,,
43810098,22,,,
43810099,22,,,
43810100,22,,,
43810101,22,,,
43810102,22,,,
43810103,22,,,
43810104,22,,,
43810105,22,,,
43810106,22,,,
43810107,22,,,
43810108,22,,,
43810109,22,,,
43810110,22,,,
43810111,22,,,
43810112,22,,,
43810113,22,,,
43810114,22,,,
43810115,22,,,
43810116,22,,,
43810117,22,,,
43810118,22,,,
43810119,22,,,
43810120,22,,,
43810121,22,,,
43810122,22,,,
43810123,22,,,
43810124,22,,,
43810125,22,,,
43810126,22,,,
43810127,22,,,
43810128,22,,,
43810129,22,,,
43810130,22,,,
43810131,22,,,
43810132,22,,,
43810133,22,,,
43810134,22,,,
43810135,22,,,
43810136,22,,,
43810137,22,,,
43810138,22,,,
43810139,22,,,
43810140,22,,,
43810141,22,,,
43810142,22,,,
43810143,22,,,
43810144,22,,,
43810145,22,,,
43810146,22,,,
43810147,22,,,
43810148,22,,,
43810149,22,,,
43810150,22,,,
43810151,22,,,
43810152,22,,,
43810153,22,,,
43810154,22,,,
43810155,22,,,
43810156,22,,,
43810157,22,,,
43810158,22,,,
43810159,22,,,
43810160,22,,,
43810161,22,,,
43810162,22,,,
43810163,22,,,
43810164,22,,,
43810165,22,,,
43810166,22,,,
43810167,22,,,
43810168,22,,,
43810169,22,,,
43810170,22,,,
43810171,22,,,
43810172,22,,,
43810173,22,,,
43810174,22,,,
43810175,22,,,
43810176,22,,,
43810177,22,,,
43810178,22,,,
43810179,22,,,
43810180,22,,,
43810181,22,,,
43810182,22,,,
43810183,22,,,
43810184,22,,,
43810185,22,,,
43810186,22,,,
43810187,22,,,
43810188,22,,,
43810189,22,,,
43810190,22,,,
43810191,22,,,
43810192,22,,,
43810193,22,,,
43810194,22,,,
43810195,22,,,
43810196,22,,,
43810197,22,,,
43810198,22,,,
43810199,22,,,
43810200,22,,,
43810201,22,,,
43810202,22,,,
43810203,22,,,
43810204,22,,,
43810205,22,,,
43810206,22,,,
43810207,22,,,
43810208,22,,,
43810209,22,,,
43810210,22,,,
43810211,22,,,
43810212,22,,,
43810213,22,,,
43810214,22,,,
43810215,22,,,
43810216,22,,,
43810217,22,,,
43810218,22,,,
43810219,22,,,
43810220,22,,,
43810221,22,,,
43810222,22,,,
43810223,22,,,
43810224,22,,,
43810225,22,,,
43810226,22,,,
43810227,22,,,
43810228,22,,,
43810229,22,,,
43810230,22,,,
43810231,22,,,
43810232,22,,,
43810233,22,,,
43810234,22,,,
43810235,22,,,
43810236,22,,,
43810237,22,,,
43810238,22,,,
43810239,22,,,
43810240,22,,,
43810241,22,,,
43810242,22,,,
43810243,22,,,
43810244,22,,,
43810245,22,,,
43810246,22,,,
43810247,22,,,
43810248,22,,,
43810249,22,,,
43810250,22,,,
43810251,22,,,
43810252,22,,,
43810253,22,,,
43810254,22,,,
43810255,22,,,
43810256,22,,,
43810257,22,,,
43810258,22,,,
43810259,22,,,
43810260,22,,,
43810261,22,,,
43810262,22,,,
43810263,22,,,
43810264,22,,,
43810265,22,,,
43810266,22,,,
43810267,22,,,
43810268,22,,,
43810269,22,,,
43810270,22,,,
43810271,22,,,
43810272,22,,,
43810273,22,,,
43810274,22,,,
43810275,22,,,
43810276,22,,,
43810277,22,,,
43810278,22,,,
43810279,22,,,
43810280,22,,,
43810281,22,,,
43810282,22,,,
43810283,22,,,
43810284,22,,,
43810285,22,,,
43810286,22,,,
43810287,22,,,
43810288,22,,,
43810289,22,,,
43810290,22,,,
43810291,22,,,
43810292,22,,,
43810293,22,,,
43810294,22,,,
43810295,22,,,
43810296,22,,,
43810297,22,,,
43810298,22,,,
43810299,22,,,
43810300,22,,,
43810301,22,,,
43810302,22,,,
43810303,22,,,
43810304,22,,,
43810305,22,,,
43810306,22,,,
43810307,22,,,
43810308,22,,,
43810309,22,,,
43810310,22,,,
43810311,22,,,
43810312,22,,,
43810313,22,,,
43810314,22,,,
43810315,22,,,
43810316,22,,,
43810317,22,,,
43810318,22,,,
43810319,22,,,
43810320,22,,,
43810321,22,,,
43810322,22,,,
43810323,22,,,
43810324,22,,,
43810325,22,,,
43810326,22,,,
43810327,22,,,
43810328,22,,,
43810329,22,,,
43810330,22,,,
43810331,22,,,
43810332,22,,,
43810333,22,,,
43810334,22,,,
43810335,22,,,
43810336,22,,,
43810337,22,,,
43810338,22,,,
43810339,22,,,
43810340,22,,,
43810341,22,,,
43810342,22,,,
43810343,22,,,
43810344,22,,,
43810345,22,,,
43810346,22,,,
43810347,22,,,
43810348,22,,,
43810349,22,,,
43810350,22,,,
43810351,22,,,
43810352,22,,,
43810353,22,,,
43810354,22,,,
43810355,22,,,
43810356,22,,,
43810357,22,,,
43810358,22,,,
43810359,22,,,
43810360,22,,,
43810361,22,,,
43810362,22,,,
43810363,22,,,
43810364,22,,,
43810365,22,,,
43810366,22,,,
43810367,22,,,
43810368,22,,,
43810369,22,,,
43810370,22,,,
43810371,22,,,
43810372,22,,,
43810373,22,,,
43810374,22,,,
43810375,22,,,
43810376,22,,,
43810377,22,,,
43810378,22,,,
43810379,22,,,
43810380,22,,,
43810381,22,,,
43810382,22,,,
43810383,22,,,
43810384,22,,,
43810385,22,,,
43810386,22,,,
43810387,22,,,
43810388,22,,,
43810389,22,,,
43810390,22,,,
43810391,22,,,
43810392,22,,,
43810393,22,,,
43810394,22,,,
43810395,22,,,
43810396,22,,,
43810397,22,,,
43810398,22,,,
43810399,22,,,
43810400,22,,,
43810401,22,,,
43810402,22,,,
43810403,22,,,
43810404,22,,,
43810405,22,,,
43810406,22,,,
43810407,22,,,
43810408,22,,,
43810409,22,,,
43810410,22,,,
43810411,22,,,
43810412,22,,,
43810413,22,,,
43810414,22,,,
43810415,22,,,
43810416,22,,,
43810417,22,,,
43810418,22,,,
43810419,22,,,
43810420,22,,,
43810421,22,,,
43810422,22,,,
43810423,22,,,
43810424,22,,,
43810425,22,,,
43810426,22,,,
43810427,22,,,
43810428,22,,,
43810429,22,,,
43810430,22,,,
43810431,22,,,
43810432,22,,,
43810433,22,,,
43810434,22,,,
43810435,22,,,
43810436,22,,,
43810437,22,,,
43810438,22,,,
43810439,22,,,
43810440,22,,,
43810441,22,,,
43810442,22,,,
43810443,22,,,
43810444,22,,,
43810445,22,,,
43810446,22,,,
43810447,22,,,
43810448,22,,,
43810449,22,,,
43810450,22,,,
43810451,22,,,
43810452,22,,,
43810453,22,,,
43810454,22,,,
43810455,22,,,
43810456,22,,,
43810457,22,,,
43810458,22,,,
43810459,22,,,
43810460,22,,,
43810461,22,,,
43810462,22,,,
43810463,22,,,
43810464,22,,,
43810465,22,,,
43810466,22,,,
43810467,22,,,
43810468,22,,,
43810469,22,,,
43810470,22,,,
43810471,22,,,
43810472,22,,,
43810473,22,,,
43810474,22,,,
43810475,22,,,
43810476,22,,,
43810477,22,,,
43810478,22,,,
43810479,22,,,
43810480,22,,,
43810481,22,,,
43810482,22,,,
43810483,22,,,
43810484,22,,,
43810485,22,,,
43810486,22,,,
43810487,22,,,
43810488,22,,,
43810489,22,,,
43810490,22,,,
43810491,22,,,
43810492,22,,,
43810493,22,,,
43810494,22,,,
43810495,22,,,
43810496,22,,,
43810497,22,,,
43810498,22,,,
43810499,22,,,
43810500,22,,,
43810501,22,,,
43810502,22,,,
43810503,22,,,
43810504,22,,,
43810505,22,,,
43810506,22,,,
43810507,22,,,
43810508,22,,,
43810509,22,,,
43810510,22,,,
43810511,22,,,
43810512,22,,,
43810513,22,,,
43810514,22,,,
43810515,22,,,
43810516,22,,,
43810517,22,,,
43810518,22,,,
43810519,22,,,
43810520,22,,,
43810521,22,,,
43810522,22,,,
43810523,22,,,
43810524,22,,,
43810525,22,,,
43810526,22,,,
43810527,22,,,
43810528,22,,,
43810529,22,,,
43810530,22,,,
43810531,22,,,
43810532,22,,,
43810533,22,,,
43810534,22,,,
43810535,22,,,
43810536,22,,,
43810537,22,,,
43810538,22,,,
43810539,22,,,
43810540,22,,,
43810541,22,,,
43810542,22,,,
43810543,22,,,
43810544,22,,,
43810545,22,,,
43810546,22,,,
43810547,22,,,
43810548,22,,,
43810549,22,,,
43810550,22,,,
43810551,22,,,
43810552,22,,,
43810553,22,,,
43810554,22,,,
43810555,22,,,
43810556,22,,,
43810557,22,,,
43810558,22,,,
43810559,22,,,
43810560,22,,,
43810561,22,,,
43810562,22,,,
43810563,22,,,
43810564,22,,,
43810565,22,,,
43810566,22,,,
43810567,22,,,
43810568,22,,,
43810569,22,,,
43810570,22,,,
43810571,22,,,
43810572,22,,,
43810573,22,,,
43810574,22,,,
43810575,22,,,
43810576,22,,,
43810577,22,,,
43810578,22,,,
43810579,22,,,
43810580,22,,,
43810581,22,,,
43810582,22,,,
43810583,22,,,
43810584,22,,,
43810585,22,,,
43810586,22,,,
43810587,22,,,
43810588,22,,,
43810589,22,,,
43810590,22,,,
43810591,22,,,
43810592,22,,,
43810593,22,,,
43810594,22,,,
43810595,22,,,
43810596,22,,,
43810597,22,,,
43810598,22,,,
43810599,22,,,
43810600,22,,,
43810601,22,,,
43810602,22,,,
43810603,22,,,
43810604,22,,,
43810605,22,,,
43810606,22,,,
43810607,22,,,
43810608,22,,,
43810609,22,,,
43810610,22,,,
43810611,22,,,
43810612,22,,,
43810613,22,,,
43810614,22,,,
43810615,22,,,
43810616,22,,,
43810617,22,,,
43810618,22,,,
43810619,22,,,
43810620,22,,,
43810621,22,,,
43810622,22,,,
43810623,22,,,
43810624,22,,,
43810625,22,,,
43810626,22,,,
43810627,22,,,
43810628,22,,,
43810629,22,,,
43810630,22,,,
43810631,22,,,
43810632,22,,,
43810633,22,,,
43810634,22,,,
43810635,22,,,
43810636,22,,,
43810637,22,,,
43810638,22,,,
43810639,22,,,
43810640,22,,,
43810641,22,,,
43810642,22,,,
43810643,22,,,
43810644,22,,,
43810645,22,,,
43810646,22,,,
43810647,22,,,
43810648,22,,,
43810649,22,,,
43810650,22,,,
43810651,22,,,
43810652,22,,,
43810653,22,,,
43810654,22,,,
43810655,22,,,
43810656,22,,,
43810657,22,,,
43810658,22,,,
43810659,22,,,
43810660,22,,,
43810661,22,,,
43810662,22,,,
43810663,22,,,
43810664,22,,,
43810665,22,,,
43810666,22,,,
43810667,22,,,
43810668,22,,,
43810669,22,,,
43810670,22,,,
43810671,22,,,
43810672,22,,,
43810673,22,,,
43810674,22,,,
43810675,22,,,
43810676,22,,,
43810677,22,,,
43810678,22,,,
43810679,22,,,
43810680,22,,,
43810681,22,,,
43810682,22,,,
43810683,22,,,
43810684,22,,,
43810685,22,,,
43810686,22,,,
43810687,22,,,
43810688,22,,,
43810689,22,,,
43810690,22,,,
43810691,22,,,
43810692,22,,,
43810693,22,,,
43810694,22,,,
43810695,22,,,
43810696,22,,,
43810697,22,,,
43810698,22,,,
43810699,22,,,
43810700,22,,,
43810701,22,,,
43810702,22,,,
43810703,22,,,
43810704,22,,,
43810705,22,,,
43810706,22,,,
43810707,22,,,
43810708,22,,,
43810709,22,,,
43810710,22,,,
43810711,22,,,
43810712,22,,,
43810713,22,,,
43810714,22,,,
43810715,22,,,
43810716,22,,,
43810717,22,,,
43810718,22,,,
43810719,22,,,
43810720,22,,,
43810721,22,,,
43810722,22,,,
43810723,22,,,
43810724,22,,,
43810725,22,,,
43810726,22,,,
43810727,22,,,
43810728,22,,,
43810729,22,,,
43810730,22,,,
43810731,22,,,
43810732,22,,,
43810733,22,,,
43810734,22,,,
43810735,22,,,
43810736,22,,,
43810737,22,,,
43810738,22,,,
43810739,22,,,
43810740,22,,,
43810741,22,,,
43810742,22,,,
43810743,22,,,
43810744,22,,,
43810745,22,,,
43810746,22,,,
43810747,22,,,
43810748,22,,,
43810749,22,,,
43810750,22,,,
43810751,22,,,
43810752,22,,,
43810753,22,,,
43810754,22,,,
43810755,22,,,
43810756,22,,,
43810757,22,,,
43810758,22,,,
43810759,22,,,
43810760,22,,,
43810761,22,,,
43810762,22,,,
43810763,22,,,
43810764,22,,,
43810765,22,,,
43810766,22,,,
43810767,22,,,
43810768,22,,,
43810769,22,,,
43810770,22,,,
43810771,22,,,
43810772,22,,,
43810773,22,,,
43810774,22,,,
43810775,22,,,
43810776,22,,,
43810777,22,,,
43810778,22,,,
43810779,22,,,
43810780,22,,,
43810781,22,,,
43810782,22,,,
43810783,22,,,
43810784,22,,,
43810785,22,,,
43810786,22,,,
43810787,22,,,
43810788,22,,,
43810789,22,,,
43810790,22,,,
43810791,22,,,
43810792,22,,,
43810793,22,,,
43810794,22,,,
43810795,22,,,
43810796,22,,,
43810797,22,,,
43810798,22,,,
43810799,22,,,
43810800,22,,,
43810801,22,,,
43810802,22,,,
43810803,22,,,
43810804,22,,,
43810805,22,,,
43810806,22,,,
43810807,22,,,
43810808,22,,,
43810809,22,,,
43810810,22,,,
43810811,22,,,
43810812,22,,,
43810813,22,,,
43810814,22,,,
43810815,22,,,
43810816,22,,,
43810817,22,,,
43810818,22,,,
43810819,22,,,
43810820,22,,,
43810821,22,,,
43810822,22,,,
43810823,22,,,
43810824,22,,,
43810825,22,,,
43810826,22,,,
43810827,22,,,
43810828,22,,,
43810829,22,,,
43810830,22,,,
43810831,22,,,
43810832,22,,,
43810833,22,,,
43810834,22,,,
43810835,22,,,
43810836,22,,,
43810837,22,,,
43810838,22,,,
43810839,22,,,
43810840,22,,,
43810841,22,,,
43810842,22,,,
43810843,22,,,
43810844,22,,,
43810845,22,,,
43810846,22,,,
43810847,22,,,
43810848,22,,,
43810849,22,,,
43810850,22,,,
43810851,22,,,
43810852,22,,,
43810853,22,,,
43810854,22,,,
43810855,22,,,
43810856,22,,,
43810857,22,,,
43810858,22,,,
43810859,22,,,
43810860,22,,,
43810861,22,,,
43810862,22,,,
43810863,22,,,
43810864,22,,,
43810865,22,,,
43810866,22,,,
43810867,22,,,
43810868,22,,,
43810869,22,,,
43810870,22,,,
43810871,22,,,
43810872,22,,,
43810873,22,,,
43810874,22,,,
43810875,22,,,
43810876,22,,,
43810877,22,,,
43810878,22,,,
43810879,22,,,
43810880,22,,,
43810881,22,,,
43810882,22,,,
43810883,22,,,
43810884,22,,,
43810885,22,,,
43810886,22,,,
43810887,22,,,
43810888,22,,,
43810889,22,,,
43810890,22,,,
43810891,22,,,
43810892,22,,,
43810893,22,,,
43810894,22,,,
43810895,22,,,
43810896,22,,,
43810897,22,,,
43810898,22,,,
43810899,22,,,
43810900,22,,,
43810901,22,,,
43810902,22,,,
43810903,22,,,
43810904,22,,,
43810905,22,,,
43810906,22,,,
43810907,22,,,
43810908,22,,,
43810909,22,,,
43810910,22,,,
43810911,22,,,
43810912,22,,,
43810913,22,,,
43810914,22,,,
43810915,22,,,
43810916,22,,,
43810917,22,,,
43810918,22,,,
43810919,22,,,
43810920,22,,,
43810921,22,,,
43810922,22,,,
43810923,22,,,
43810924,22,,,
43810925,22,,,
43810926,22,,,
43810927,22,,,
43810928,22,,,
43810929,22,,,
43810930,22,,,
43810931,22,,,
43810932,22,,,
43810933,22,,,
43810934,22,,,
43810935,22,,,
43810936,22,,,
43810937,22,,,
43810938,22,,,
43810939,22,,,
43810940,22,,,
43810941,22,,,
43810942,22,,,
43810943,22,,,
43810944,22,,,
43810945,22,,,
43810946,22,,,
43810947,22,,,
43810948,22,,,
43810949,22,,,
43810950,22,,,
43810951,22,,,
43810952,22,,,
43810953,22,,,
43810954,22,,,
43810955,22,,,
43810956,22,,,
43810957,22,,,
43810958,22,,,
43810959,22,,,
43810960,22,,,
43810961,22,,,
43810962,22,,,
43810963,22,,,
43810964,22,,,
43810965,22,,,
43810966,22,,,
43810967,22,,,
43810968,22,,,
43810969,22,,,
43810970,22,,,
43810971,22,,,
43810972,22,,,
43810973,22,,,
43810974,22,,,
43810975,22,,,
43810976,22,,,
43810977,22,,,
43810978,22,,,
43810979,22,,,
43810980,22,,,
43810981,22,,,
43810982,22,,,
43810983,22,,,
43810984,22,,,
43810985,22,,,
43810986,22,,,
43810987,22,,,
43810988,22,,,
43810989,22,,,
43810990,22,,,
43810991,22,,,
43810992,22,,,
43810993,22,,,
43810994,22,,,
43810995,22,,,
43810996,22,,,
43810997,22,,,
43810998,22,,,
43810999,22,,,
43811000,22,,,
43811001,22,,,
43811002,22,,,
43811003,22,,,
43811004,22,,,
43811005,22,,,
43811006,22,,,
43811007,22,,,
43811008,22,,,
43811009,22,,,
43811010,22,,,
43811011,22,,,
43811012,22,,,
43811013,22,,,
43811014,22,,,
43811015,22,,,
43811016,22,,,
43811017,22,,,
43811018,22,,,
43811019,22,,,
43811020,22,,,
43811021,22,,,
43811022,22,,,
43811023,22,,,
43811024,22,,,
43811025,22,,,
43811026,22,,,
43811027,22,,,
43811028,22,,,
43811029,22,,,
43811030,22,,,
43811031,22,,,
43811032,22,,,
43811033,22,,,
43811034,22,,,
43811035,22,,,
43811036,22,,,
43811037,22,,,
43811038,22,,,
43811039,22,,,
43811040,22,,,
43811041,22,,,
43811042,22,,,
43811043,22,,,
43811044,22,,,
43811045,22,,,
43811046,22,,,
43811047,22,,,
43811048,22,,,
43811049,22,,,
43811050,22,,,
43811051,22,,,
43811052,22,,,
43811053,22,,,
43811054,22,,,
43811055,22,,,
43811056,22,,,
43811057,22,,,
43811058,22,,,
43811059,22,,,
43811060,22,,,
43811061,22,,,
43811062,22,,,
43811063,22,,,
43811064,22,,,
43811065,22,,,
43811066,22,,,
43811067,22,,,
43811068,22,,,
43811069,22,,,
43811070,22,,,
43811071,22,,,
43811072,22,,,
43811073,22,,,
43811074,22,,,
43811075,22,,,
43811076,22,,,
43811077,22,,,
43811078,22,,,
43811079,22,,,
43811080,22,,,
43811081,22,,,
43811082,22,,,
43811083,22,,,
43811084,22,,,
43811085,22,,,
43811086,22,,,
43811087,22,,,
43811088,22,,,
43811089,22,,,
43811090,22,,,
43811091,22,,,
43811092,22,,,
43811093,22,,,
43811094,22,,,
43811095,22,,,
43811096,22,,,
43811097,22,,,
43811098,22,,,
43811099,22,,,
43811100,22,,,
43811101,22,,,
43811102,22,,,
43811103,22,,,
43811104,22,,,
43811105,22,,,
43811106,22,,,
43811107,22,,,
43811108,22,,,
43811109,22,,,
43811110,22,,,
43811111,22,,,
43811112,22,,,
43811113,22,,,
43811114,22,,,
43811115,22,,,
43811116,22,,,
43811117,22,,,
43811118,22,,,
43811119,22,,,
43811120,22,,,
43811121,22,,,
43811122,22,,,
43811123,22,,,
43811124,22,,,
43811125,22,,,
43811126,22,,,
43811127,22,,,
43811128,22,,,
43811129,22,,,
43811130,22,,,
43811131,22,,,
43811132,22,,,
43811133,22,,,
43811134,22,,,
43811135,22,,,
43811136,22,,,
43811137,22,,,
43811138,22,,,
43811139,22,,,
43811140,22,,,
43811141,22,,,
43811142,22,,,
43811143,22,,,
43811144,22,,,
43811145,22,,,
43811146,22,,,
43811147,22,,,
43811148,22,,,
43811149,22,,,
43811150,22,,,
43811151,22,,,
43811152,22,,,
43811153,22,,,
43811154,22,,,
43811155,22,,,
43811156,22,,,
43811157,22,,,
43811158,22,,,
43811159,22,,,
43811160,22,,,
43811161,22,,,
43811162,22,,,
43811163,22,,,
43811164,22,,,
43811165,22,,,
43811166,22,,,
43811167,22,,,
43811168,22,,,
43811169,22,,,
43811170,22,,,
43811171,22,,,
43811172,22,,,
43811173,22,,,
43811174,22,,,
43811175,22,,,
43811176,22,,,
43811177,22,,,
43811178,22,,,
43811179,22,,,
43811180,22,,,
43811181,22,,,
43811182,22,,,
43811183,22,,,
43811184,22,,,
43811185,22,,,
43811186,22,,,
43811187,22,,,
43811188,22,,,
43811189,22,,,
43811190,22,,,
43811191,22,,,
43811192,22,,,
43811193,22,,,
43811194,22,,,
43811195,22,,,
43811196,22,,,
43811197,22,,,
43811198,22,,,
43811199,22,,,
43811200,22,,,
43811201,22,,,
43811202,22,,,
43811203,22,,,
43811204,22,,,
43811205,22,,,
43811206,22,,,
43811207,22,,,
43811208,22,,,
43811209,22,,,
43811210,22,,,
43811211,22,,,
43811212,22,,,
43811213,22,,,
43811214,22,,,
43811215,22,,,
43811216,22,,,
43811217,22,,,
43811218,22,,,
43811219,22,,,
43811220,22,,,
43811221,22,,,
43811222,22,,,
43811223,22,,,
43811224,22,,,
43811225,22,,,
43811226,22,,,
43811227,22,,,
43811228,22,,,
43811229,22,,,
43811230,22,,,
43811231,22,,,
43811232,22,,,
43811233,22,,,
43811234,22,,,
43811235,22,,,
43811236,22,,,
43811237,22,,,
43811238,22,,,
43811239,22,,,
43811240,22,,,
43811241,22,,,
43811242,22,,,
43811243,22,,,
43811244,22,,,
43811245,22,,,
43811246,22,,,
43811247,22,,,
43811248,22,,,
43811249,22,,,
43811250,22,,,
43811251,22,,,
43811252,22,,,
43811253,22,,,
43811254,22,,,
43811255,22,,,
43811256,22,,,
43811257,22,,,
43811258,22,,,
43811259,22,,,
43811260,22,,,
43811261,22,,,
43811262,22,,,
43811263,22,,,
43811264,22,,,
43811265,22,,,
43811266,22,,,
43811267,22,,,
43811268,22,,,
43811269,22,,,
43811270,22,,,
43811271,22,,,
43811272,22,,,
43811273,22,,,
43811274,22,,,
43811275,22,,,
43811276,22,,,
43811277,22,,,
43811278,22,,,
43811279,22,,,
43811280,22,,,
43811281,22,,,
43811282,22,,,
43811283,22,,,
43811284,22,,,
43811285,22,,,
43811286,22,,,
43811287,22,,,
43811288,22,,,
43811289,22,,,
43811290,22,,,
43811291,22,,,
43811292,22,,,
43811293,22,,,
43811294,22,,,
43811295,22,,,
43811296,22,,,
43811297,22,,,
43811298,22,,,
43811299,22,,,
43811300,22,,,
43811301,22,,,
43811302,22,,,
43811303,22,,,
43811304,22,,,
43811305,22,,,
43811306,22,,,
43811307,22,,,
43811308,22,,,
43811309,22,,,
43811310,22,,,
43811311,22,,,
43811312,22,,,
43811313,22,,,
43811314,22,,,
43811315,22,,,
43811316,22,,,
43811317,22,,,
43811318,22,,,
43811319,22,,,
43811320,22,,,
43811321,22,,,
43811322,22,,,
43811323,22,,,
43811324,22,,,
43811325,22,,,
43811326,22,,,
43811327,22,,,
43811328,22,,,
43811329,22,,,
43811330,22,,,
43811331,22,,,
43811332,22,,,
43811333,22,,,
43811334,22,,,
43811335,22,,,
43811336,22,,,
43811337,22,,,
43811338,22,,,
43811339,22,,,
43811340,22,,,
43811341,22,,,
43811342,22,,,
43811343,22,,,
43811344,22,,,
43811345,22,,,
43811346,22,,,
43811347,22,,,
43811348,22,,,
43811349,22,,,
43811350,22,,,
43811351,22,,,
43811352,22,,,
43811353,22,,,
43811354,22,,,
43811355,22,,,
43811356,22,,,
43811357,22,,,
43811358,22,,,
43811359,22,,,
43811360,22,,,
43811361,22,,,
43811362,22,,,
43811363,22,,,
43811364,22,,,
43811365,22,,,
43811366,22,,,
43811367,22,,,
43811368,22,,,
43811369,22,,,
43811370,22,,,
43811371,22,,,
43811372,22,,,
43811373,22,,,
43811374,22,,,
43811375,22,,,
43811376,22,,,
43811377,22,,,
43811378,22,,,
43811379,22,,,
43811380,22,,,
43811381,22,,,
43811382,22,,,
43811383,22,,,
43811384,22,,,
43811385,22,,,
43811386,22,,,
43811387,22,,,
43811388,22,,,
43811389,22,,,
43811390,22,,,
43811391,22,,,
43811392,22,,,
43811393,22,,,
43811394,22,,,
43811395,22,,,
43811396,22,,,
43811397,22,,,
43811398,22,,,
43811399,22,,,
43811400,22,,,
43811401,22,,,
43811402,22,,,
43811403,22,,,
43811404,22,,,
43811405,22,,,
43811406,22,,,
43811407,22,,,
43811408,22,,,
43811409,22,,,
43811410,22,,,
43811411,22,,,
43811412,22,,,
43811413,22,,,
43811414,22,,,
43811415,22,,,
43811416,22,,,
43811417,22,,,
43811418,22,,,
43811419,22,,,
43811420,22,,,
43811421,22,,,
43811422,22,,,
43811423,22,,,
43811424,22,,,
43811425,22,,,
43811426,22,,,
43811427,22,,,
43811428,22,,,
43811429,22,,,
43811430,22,,,
43811431,22,,,
43811432,22,,,
43811433,22,,,
43811434,22,,,
43811435,22,,,
43811436,22,,,
43811437,22,,,
43811438,22,,,
43811439,22,,,
43811440,22,,,
43811441,22,,,
43811442,22,,,
43811443,22,,,
43811444,22,,,
43811445,22,,,
43811446,22,,,
43811447,22,,,
43811448,22,,,
43811449,22,,,
43811450,22,,,
43811451,22,,,
43811452,22,,,
43811453,22,,,
43811454,22,,,
43811455,22,,,
43811456,22,,,
43811457,22,,,
43811458,22,,,
43811459,22,,,
43811460,22,,,
43811461,22,,,
43811462,22,,,
43811463,22,,,
43811464,22,,,
43811465,22,,,
43811466,22,,,
43811467,22,,,
43811468,22,,,
43811469,22,,,
43811470,22,,,
43811471,22,,,
43811472,22,,,
43811473,22,,,
43811474,22,,,
43811475,22,,,
43811476,22,,,
43811477,22,,,
43811478,22,,,
43811479,22,,,
43811480,22,,,
43811481,22,,,
43811482,22,,,
43811483,22,,,
43811484,22,,,
43811485,22,,,
43811486,22,,,
43811487,22,,,
43811488,22,,,
43811489,22,,,
43811490,22,,,
43811491,22,,,
43811492,22,,,
43811493,22,,,
43811494,22,,,
43811495,22,,,
43811496,22,,,
43811497,22,,,
43811498,22,,,
43811499,22,,,
43811500,22,,,
43811501,22,,,
43811502,22,,,
43811503,22,,,
43811504,22,,,
43811505,22,,,
43811506,22,,,
43811507,22,,,
43811508,22,,,
43811509,22,,,
43811510,22,,,
43811511,22,,,
43811512,22,,,
43811513,22,,,
43811514,22,,,
43811515,22,,,
43811516,22,,,
43811517,22,,,
43811518,22,,,
43811519,22,,,
43811520,22,,,
43811521,22,,,
43811522,22,,,
43811523,22,,,
43811524,22,,,
43811525,22,,,
43811526,22,,,
43811527,22,,,
43811528,22,,,
43811529,22,,,
43811530,22,,,
43811531,22,,,
43811532,22,,,
43811533,22,,,
43811534,22,,,
43811535,22,,,
43811536,22,,,
43811537,22,,,
43811538,22,,,
43811539,22,,,
43811540,22,,,
43811541,22,,,
43811542,22,,,
43811543,22,,,
43811544,22,,,
43811545,22,,,
43811546,22,,,
43811547,22,,,
43811548,22,,,
43811549,22,,,
43811550,22,,,
43811551,22,,,
43811552,22,,,
43811553,22,,,
43811554,22,,,
43811555,22,,,
43811556,22,,,
43811557,22,,,
43811558,22,,,
43811559,22,,,
43811560,22,,,
43811561,22,,,
43811562,22,,,
43811563,22,,,
43811564,22,,,
43811565,22,,,
43811566,22,,,
43811567,22,,,
43811568,22,,,
43811569,22,,,
43811570,22,,,
43811571,22,,,
43811572,22,,,
43811573,22,,,
43811574,22,,,
43811575,22,,,
43811576,22,,,
43811577,22,,,
43811578,22,,,
43811579,22,,,
43811580,22,,,
43811581,22,,,
43811582,22,,,
43811583,22,,,
43811584,22,,,
43811585,22,,,
43811586,22,,,
43811587,22,,,
43811588,22,,,
43811589,22,,,
43811590,22,,,
43811591,22,,,
43811592,22,,,
43811593,22,,,
43811594,22,,,
43811595,22,,,
43811596,22,,,
43811597,22,,,
43811598,22,,,
43811599,22,,,
43811600,22,,,
43811601,22,,,
43811602,22,,,
43811603,22,,,
43811604,22,,,
43811605,22,,,
43811606,22,,,
43811607,22,,,
43811608,22,,,
43811609,22,,,
43811610,22,,,
43811611,22,,,
43811612,22,,,
43811613,22,,,
43811614,22,,,
43811615,22,,,
43811616,22,,,
43811617,22,,,
43811618,22,,,
43811619,22,,,
43811620,22,,,
43811621,22,,,
43811622,22,,,
43811623,22,,,
43811624,22,,,
43811625,22,,,
43811626,22,,,
43811627,22,,,
43811628,22,,,
43811629,22,,,
43811630,22,,,
43811631,22,,,
43811632,22,,,
43811633,22,,,
