ca1,co2,Columna1,Columna2,Columna2
08339148,0,,,
08339149,0,,,
08339150,0,,,
08339151,0,,,
08339152,0,,,
08339153,0,,,
08339154,0,,,
08339155,0,,,
08339156,0,,,
08339157,0,,,
08339158,0,,,
08339159,0,,,
08339160,0,,,
08339161,0,,,
08339162,0,,,
08339163,0,,,
08339164,0,,,
08339165,0,,,
08339166,0,,,
08339167,0,,,
08339168,0,,,
08339169,0,,,
08339170,0,,,
08339171,0,,,
08339172,0,,,
08339173,0,,,
08339174,0,,,
08339175,0,,,
08339176,0,,,
08339177,0,,,
08339178,0,,,
08339179,0,,,
08339180,0,,,
08339181,0,,,
08339182,0,,,
08339183,0,,,
08339184,0,,,
08339185,0,,,
08339186,0,,,
08339187,0,,,
08339188,0,,,
08339189,0,,,
08339190,0,,,
08339191,0,,,
08339192,0,,,
08339193,0,,,
08339194,0,,,
08339195,0,,,
08339196,0,,,
08339197,0,,,
08339198,0,,,
08339199,0,,,
08339200,0,,,
08339201,0,,,
08339202,0,,,
08339203,0,,,
08339204,0,,,
08339205,0,,,
08339206,0,,,
08339207,0,,,
08339208,0,,,
08339209,0,,,
08339210,0,,,
08339211,0,,,
08339212,0,,,
08339213,0,,,
08339214,0,,,
08339215,0,,,
08339216,0,,,
08339217,0,,,
08339218,0,,,
08339219,0,,,
08339220,0,,,
08339221,0,,,
08339222,0,,,
08339223,0,,,
08339224,0,,,
08339225,0,,,
08339226,0,,,
08339227,0,,,
08339228,0,,,
08339229,0,,,
08339230,0,,,
08339231,0,,,
08339232,0,,,
08339233,0,,,
08339234,0,,,
08339235,0,,,
08339236,0,,,
08339237,0,,,
08339238,0,,,
08339239,0,,,
08339240,0,,,
08339241,0,,,
08339242,0,,,
08339243,0,,,
08339244,0,,,
08339245,0,,,
08339246,0,,,
08339247,0,,,
08339248,0,,,
08339249,0,,,
08339250,0,,,
08339251,0,,,
08339252,0,,,
08339253,0,,,
08339254,0,,,
08339255,0,,,
08339256,0,,,
08339257,0,,,
08339258,0,,,
08339259,0,,,
08339260,0,,,
08339261,0,,,
08339262,0,,,
08339263,0,,,
08339264,0,,,
08339265,0,,,
08339266,0,,,
08339267,0,,,
08339268,0,,,
08339269,0,,,
08339270,0,,,
08339271,0,,,
08339272,0,,,
08339273,0,,,
08339274,0,,,
08339275,0,,,
08339276,0,,,
08339277,0,,,
08339278,0,,,
08339279,0,,,
08339280,0,,,
08339281,0,,,
08339282,0,,,
08339283,0,,,
08339284,0,,,
08339285,0,,,
08339286,0,,,
08339287,0,,,
08339288,0,,,
08339289,0,,,
08339290,0,,,
08339291,0,,,
08339292,0,,,
08339293,0,,,
08339294,0,,,
08339295,0,,,
08339296,0,,,
08339297,0,,,
08339298,0,,,
08339299,0,,,
08339300,0,,,
08339301,0,,,
08339302,0,,,
08339303,0,,,
08339304,0,,,
08339305,0,,,
08339306,0,,,
08339307,0,,,
08339308,0,,,
08339309,0,,,
08339310,0,,,
08339311,0,,,
08339312,0,,,
08339313,0,,,
08339314,0,,,
08339315,0,,,
08339316,0,,,
08339317,0,,,
08339318,0,,,
08339319,0,,,
08339320,0,,,
08339321,0,,,
08339322,0,,,
08339323,0,,,
08339324,0,,,
08339325,0,,,
08339326,0,,,
08339327,0,,,
08339328,0,,,
08339329,0,,,
08339330,0,,,
08339331,0,,,
08339332,0,,,
08339333,0,,,
08339334,0,,,
08339335,0,,,
08339336,0,,,
08339337,0,,,
08339338,0,,,
08339339,0,,,
08339340,0,,,
08339341,0,,,
08339342,0,,,
08339343,0,,,
08339344,0,,,
08339345,0,,,
08339346,0,,,
08339347,0,,,
08339348,0,,,
08339349,0,,,
08339350,0,,,
08339351,0,,,
08339352,0,,,
08339353,0,,,
08339354,0,,,
08339355,0,,,
08339356,0,,,
08339357,0,,,
08339358,0,,,
08339359,0,,,
08339360,0,,,
08339361,0,,,
08339362,0,,,
08339363,0,,,
08339364,0,,,
08339365,0,,,
08339366,0,,,
08339367,0,,,
08339368,0,,,
08339369,0,,,
08339370,0,,,
08339371,0,,,
08339372,0,,,
08339373,0,,,
08339374,0,,,
08339375,0,,,
08339376,0,,,
08339377,0,,,
08339378,0,,,
08339379,0,,,
08339380,0,,,
08339381,0,,,
08339382,0,,,
08339383,0,,,
08339384,0,,,
08339385,0,,,
08339386,0,,,
08339387,0,,,
08339388,0,,,
08339389,0,,,
08339390,0,,,
08339391,0,,,
08339392,0,,,
08339393,0,,,
08339394,0,,,
08339395,0,,,
08339396,0,,,
08339397,0,,,
08339398,0,,,
08339399,0,,,
08339400,0,,,
08339401,0,,,
08339402,0,,,
08339403,0,,,
08339404,0,,,
08339405,0,,,
08339406,0,,,
08339407,0,,,
08339408,0,,,
08339409,0,,,
08339410,0,,,
08339411,0,,,
08339412,0,,,
08339413,0,,,
08339414,0,,,
08339415,0,,,
08339416,0,,,
08339417,0,,,
08339418,0,,,
08339419,0,,,
08339420,0,,,
08339421,0,,,
08339422,0,,,
08339423,0,,,
08339424,0,,,
08339425,0,,,
08339426,0,,,
08339427,0,,,
08339428,0,,,
08339429,0,,,
08339430,0,,,
08339431,0,,,
08339432,0,,,
08339433,0,,,
08339434,0,,,
08339435,0,,,
08339436,0,,,
08339437,0,,,
08339438,0,,,
08339439,0,,,
08339440,0,,,
08339441,0,,,
08339442,0,,,
08339443,0,,,
08339444,0,,,
08339445,0,,,
08339446,0,,,
08339447,0,,,
08339448,0,,,
08339449,0,,,
08339450,0,,,
08339451,0,,,
08339452,0,,,
08339453,0,,,
08339454,0,,,
08339455,0,,,
08339456,0,,,
08339457,0,,,
08339458,0,,,
08339459,0,,,
08339460,0,,,
08339461,0,,,
08339462,0,,,
08339463,0,,,
08339464,0,,,
08339465,0,,,
08339466,0,,,
08339467,0,,,
08339468,0,,,
08339469,0,,,
08339470,0,,,
08339471,0,,,
08339472,0,,,
08339473,0,,,
08339474,0,,,
08339475,0,,,
08339476,0,,,
08339477,0,,,
08339478,0,,,
08339479,0,,,
08339480,0,,,
08339481,0,,,
08339482,0,,,
08339483,0,,,
08339484,0,,,
08339485,0,,,
08339486,0,,,
08339487,0,,,
08339488,0,,,
08339489,0,,,
08339490,0,,,
08339491,0,,,
08339492,0,,,
08339493,0,,,
08339494,0,,,
08339495,0,,,
08339496,0,,,
08339497,0,,,
08339498,0,,,
08339499,0,,,
08339500,0,,,
08339501,0,,,
08339502,0,,,
08339503,0,,,
08339504,0,,,
08339505,0,,,
08339506,0,,,
08339507,0,,,
08339508,0,,,
08339509,0,,,
08339510,0,,,
08339511,0,,,
08339512,0,,,
08339513,0,,,
08339514,0,,,
08339515,0,,,
08339516,0,,,
08339517,0,,,
08339518,0,,,
08339519,0,,,
08339520,0,,,
08339521,0,,,
08339522,0,,,
08339523,0,,,
08339524,0,,,
08339525,0,,,
08339526,0,,,
08339527,0,,,
08339528,0,,,
08339529,0,,,
08339530,0,,,
08339531,0,,,
08339532,0,,,
08339533,0,,,
08339534,0,,,
08339535,0,,,
08339536,0,,,
08339537,0,,,
08339538,0,,,
08339539,0,,,
08339540,0,,,
08339541,0,,,
08339542,0,,,
08339543,0,,,
08339544,0,,,
08339545,0,,,
08339546,0,,,
08339547,0,,,
08339548,0,,,
08339549,0,,,
08339550,0,,,
08339551,0,,,
08339552,0,,,
08339553,0,,,
08339554,0,,,
08339555,0,,,
08339556,0,,,
08339557,0,,,
08339558,0,,,
08339559,0,,,
08339560,0,,,
08339561,0,,,
08339562,0,,,
08339563,0,,,
08339564,0,,,
08339565,0,,,
08339566,0,,,
08339567,0,,,
08339568,0,,,
08339569,0,,,
08339570,0,,,
08339571,0,,,
08339572,0,,,
08339573,0,,,
08339574,0,,,
08339575,0,,,
08339576,0,,,
08339577,0,,,
08339578,0,,,
08339579,0,,,
08339580,0,,,
08339581,0,,,
08339582,0,,,
08339583,0,,,
08339584,0,,,
08339585,0,,,
08339586,0,,,
08339587,0,,,
08339588,0,,,
08339589,0,,,
08339590,0,,,
08339591,0,,,
08339592,0,,,
08339593,0,,,
08339594,0,,,
08339595,0,,,
08339596,0,,,
08339597,0,,,
08339598,0,,,
08339599,0,,,
08339600,0,,,
08339601,0,,,
08339602,0,,,
08339603,0,,,
08339604,0,,,
08339605,0,,,
08339606,0,,,
08339607,0,,,
08339608,0,,,
08339609,0,,,
08339610,0,,,
08339611,0,,,
08339612,0,,,
08339613,0,,,
08339614,0,,,
08339615,0,,,
08339616,0,,,
08339617,0,,,
08339618,0,,,
08339619,0,,,
08339620,0,,,
08339621,0,,,
08339622,0,,,
08339623,0,,,
08339624,0,,,
08339625,0,,,
08339626,0,,,
08339627,0,,,
08339628,0,,,
08339629,0,,,
08339630,0,,,
08339631,0,,,
08339632,0,,,
08339633,0,,,
08339634,0,,,
08339635,0,,,
08339636,0,,,
08339637,0,,,
08339638,0,,,
08339639,0,,,
08339640,0,,,
08339641,0,,,
08339642,0,,,
08339643,0,,,
08339644,0,,,
08339645,0,,,
08339646,0,,,
08339647,0,,,
08339648,0,,,
08339649,0,,,
08339650,0,,,
08339651,0,,,
08339652,0,,,
08339653,0,,,
08339654,0,,,
08339655,0,,,
08339656,0,,,
08339657,0,,,
08339658,0,,,
08339659,0,,,
08339660,0,,,
08339661,0,,,
08339662,0,,,
08339663,0,,,
08339664,0,,,
08339665,0,,,
08339666,0,,,
08339667,0,,,
08339668,0,,,
08339669,0,,,
08339670,0,,,
08339671,0,,,
08339672,0,,,
08339673,0,,,
08339674,0,,,
08339675,0,,,
08339676,0,,,
08339677,0,,,
08339678,0,,,
08339679,0,,,
08339680,0,,,
08339681,0,,,
08339682,0,,,
08339683,0,,,
08339684,0,,,
08339685,0,,,
08339686,0,,,
08339687,0,,,
08339688,0,,,
08339689,0,,,
08339690,0,,,
08339691,0,,,
08339692,0,,,
08339693,0,,,
08339694,0,,,
08339695,0,,,
08339696,0,,,
08339697,0,,,
08339698,0,,,
08339699,0,,,
08339700,0,,,
08339701,0,,,
08339702,0,,,
08339703,0,,,
08339704,0,,,
08339705,0,,,
08339706,0,,,
08339707,0,,,
08339708,0,,,
08339709,0,,,
08339710,0,,,
08339711,0,,,
08339712,0,,,
08339713,0,,,
08339714,0,,,
08339715,0,,,
08339716,0,,,
08339717,0,,,
08339718,0,,,
08339719,0,,,
08339720,0,,,
08339721,0,,,
08339722,0,,,
08339723,0,,,
08339724,0,,,
08339725,0,,,
08339726,0,,,
08339727,0,,,
08339728,0,,,
08339729,0,,,
08339730,0,,,
08339731,0,,,
08339732,0,,,
08339733,0,,,
08339734,0,,,
08339735,0,,,
08339736,0,,,
08339737,0,,,
08339738,0,,,
08339739,0,,,
08339740,0,,,
08339741,0,,,
08339742,0,,,
08339743,0,,,
08339744,0,,,
08339745,0,,,
08339746,0,,,
08339747,0,,,
08339748,0,,,
08339749,0,,,
08339750,0,,,
08339751,0,,,
08339752,0,,,
08339753,0,,,
08339754,0,,,
08339755,0,,,
08339756,0,,,
08339757,0,,,
08339758,0,,,
08339759,0,,,
08339760,0,,,
08339761,0,,,
08339762,0,,,
08339763,0,,,
08339764,0,,,
08339765,0,,,
08339766,0,,,
08339767,0,,,
08339768,0,,,
08339769,0,,,
08339770,0,,,
08339771,0,,,
08339772,0,,,
08339773,0,,,
08339774,0,,,
08339775,0,,,
08339776,0,,,
08339777,0,,,
08339778,0,,,
08339779,0,,,
08339780,0,,,
08339781,0,,,
08339782,0,,,
08339783,0,,,
08339784,0,,,
08339785,0,,,
08339786,0,,,
08339787,0,,,
08339788,0,,,
08339789,0,,,
08339790,0,,,
08339791,0,,,
08339792,0,,,
08339793,0,,,
08339794,0,,,
08339795,0,,,
08339796,0,,,
08339797,0,,,
08339798,0,,,
08339799,0,,,
08339800,0,,,
08339801,0,,,
08339802,0,,,
08339803,0,,,
08339804,0,,,
08339805,0,,,
08339806,0,,,
08339807,0,,,
08339808,0,,,
08339809,0,,,
08339810,0,,,
08339811,0,,,
08339812,0,,,
08339813,0,,,
08339814,0,,,
08339815,0,,,
08339816,0,,,
08339817,0,,,
08339818,0,,,
08339819,0,,,
08339820,0,,,
08339821,0,,,
08339822,0,,,
08339823,0,,,
08339824,0,,,
08339825,0,,,
08339826,0,,,
08339827,0,,,
08339828,0,,,
08339829,0,,,
08339830,0,,,
08339831,0,,,
08339832,0,,,
08339833,0,,,
08339834,0,,,
08339835,0,,,
08339836,0,,,
08339837,0,,,
08339838,0,,,
08339839,0,,,
08339840,0,,,
08339841,0,,,
08339842,0,,,
08339843,0,,,
08339844,0,,,
08339845,0,,,
08339846,0,,,
08339847,0,,,
08339848,0,,,
08339849,0,,,
08339850,0,,,
08339851,0,,,
08339852,0,,,
08339853,0,,,
08339854,0,,,
08339855,0,,,
08339856,0,,,
08339857,0,,,
08339858,0,,,
08339859,0,,,
08339860,0,,,
08339861,0,,,
08339862,0,,,
08339863,0,,,
08339864,0,,,
08339865,0,,,
08339866,0,,,
08339867,0,,,
08339868,0,,,
08339869,0,,,
08339870,0,,,
08339871,0,,,
08339872,0,,,
08339873,0,,,
08339874,0,,,
08339875,0,,,
08339876,0,,,
08339877,0,,,
08339878,0,,,
08339879,0,,,
08339880,0,,,
08339881,0,,,
08339882,0,,,
08339883,0,,,
08339884,0,,,
08339885,0,,,
08339886,0,,,
08339887,0,,,
08339888,0,,,
08339889,0,,,
08339890,0,,,
08339891,0,,,
08339892,0,,,
08339893,0,,,
08339894,0,,,
08339895,0,,,
08339896,0,,,
08339897,0,,,
08339898,0,,,
08339899,0,,,
08339900,0,,,
08339901,0,,,
08339902,0,,,
08339903,0,,,
08339904,0,,,
08339905,0,,,
08339906,0,,,
08339907,0,,,
08339908,0,,,
08339909,0,,,
08339910,0,,,
08339911,0,,,
08339912,0,,,
08339913,0,,,
08339914,0,,,
08339915,0,,,
08339916,0,,,
08339917,0,,,
08339918,0,,,
08339919,0,,,
08339920,0,,,
08339921,0,,,
08339922,0,,,
08339923,0,,,
08339924,0,,,
08339925,0,,,
08339926,0,,,
08339927,0,,,
08339928,0,,,
08339929,0,,,
08339930,0,,,
08339931,0,,,
08339932,0,,,
08339933,0,,,
08339934,0,,,
08339935,0,,,
08339936,0,,,
08339937,0,,,
08339938,0,,,
08339939,0,,,
08339940,0,,,
08339941,0,,,
08339942,0,,,
08339943,0,,,
08339944,0,,,
08339945,0,,,
08339946,0,,,
08339947,0,,,
08339948,0,,,
08339949,0,,,
08339950,0,,,
08339951,0,,,
08339952,0,,,
08339953,0,,,
08339954,0,,,
08339955,0,,,
08339956,0,,,
08339957,0,,,
08339958,0,,,
08339959,0,,,
08339960,0,,,
08339961,0,,,
08339962,0,,,
08339963,0,,,
08339964,0,,,
08339965,0,,,
08339966,0,,,
08339967,0,,,
08339968,0,,,
08339969,0,,,
08339970,0,,,
08339971,0,,,
08339972,0,,,
08339973,0,,,
08339974,0,,,
08339975,0,,,
08339976,0,,,
08339977,0,,,
08339978,0,,,
08339979,0,,,
08339980,0,,,
08339981,0,,,
08339982,0,,,
08339983,0,,,
08339984,0,,,
08339985,0,,,
08339986,0,,,
08339987,0,,,
08339988,0,,,
08339989,0,,,
08339990,0,,,
08339991,0,,,
08339992,0,,,
08339993,0,,,
08339994,0,,,
08339995,0,,,
08339996,0,,,
08339997,0,,,
08339998,0,,,
08339999,0,,,
08340000,0,,,
08340001,0,,,
08340002,0,,,
08340003,0,,,
08340004,0,,,
08340005,0,,,
08340006,0,,,
08340007,0,,,
08340008,0,,,
08340009,0,,,
08340010,0,,,
08340011,0,,,
08340012,0,,,
08340013,0,,,
08340014,0,,,
08340015,0,,,
08340016,0,,,
08340017,0,,,
08340018,0,,,
08340019,0,,,
08340020,0,,,
08340021,0,,,
08340022,0,,,
08340023,0,,,
08340024,0,,,
08340025,0,,,
08340026,0,,,
08340027,0,,,
08340028,0,,,
08340029,0,,,
08340030,0,,,
08340031,0,,,
08340032,0,,,
08340033,0,,,
08340034,0,,,
08340035,0,,,
08340036,0,,,
08340037,0,,,
08340038,0,,,
08340039,0,,,
08340040,0,,,
08340041,0,,,
08340042,0,,,
08340043,0,,,
08340044,0,,,
08340045,0,,,
08340046,0,,,
08340047,0,,,
08340048,0,,,
08340049,0,,,
08340050,0,,,
08340051,0,,,
08340052,0,,,
08340053,0,,,
08340054,0,,,
08340055,0,,,
08340056,0,,,
08340057,0,,,
08340058,0,,,
08340059,0,,,
08340060,0,,,
08340061,0,,,
08340062,0,,,
08340063,0,,,
08340064,0,,,
08340065,0,,,
08340066,0,,,
08340067,0,,,
08340068,0,,,
08340069,0,,,
08340070,0,,,
08340071,0,,,
08340072,0,,,
08340073,0,,,
08340074,0,,,
08340075,0,,,
08340076,0,,,
08340077,0,,,
08340078,0,,,
08340079,0,,,
08340080,0,,,
08340081,0,,,
08340082,0,,,
08340083,0,,,
08340084,0,,,
08340085,0,,,
08340086,0,,,
08340087,0,,,
08340088,0,,,
08340089,0,,,
08340090,0,,,
08340091,0,,,
08340092,0,,,
08340093,0,,,
08340094,0,,,
08340095,0,,,
08340096,0,,,
08340097,0,,,
08340098,0,,,
08340099,0,,,
08340100,0,,,
08340101,0,,,
08340102,0,,,
08340103,0,,,
08340104,0,,,
08340105,0,,,
08340106,0,,,
08340107,0,,,
08340108,0,,,
08340109,0,,,
08340110,0,,,
08340111,0,,,
08340112,0,,,
08340113,0,,,
08340114,0,,,
08340115,0,,,
08340116,0,,,
08340117,0,,,
08340118,0,,,
08340119,0,,,
08340120,0,,,
08340121,0,,,
08340122,0,,,
08340123,0,,,
08340124,0,,,
08340125,0,,,
08340126,0,,,
08340127,0,,,
08340128,0,,,
08340129,0,,,
08340130,0,,,
08340131,0,,,
08340132,0,,,
08340133,0,,,
08340134,0,,,
08340135,0,,,
08340136,0,,,
08340137,0,,,
08340138,0,,,
08340139,0,,,
08340140,0,,,
08340141,0,,,
08340142,0,,,
08340143,0,,,
08340144,0,,,
08340145,0,,,
08340146,0,,,
08340147,0,,,
08340148,0,,,
08340149,0,,,
08340150,0,,,
08340151,0,,,
08340152,0,,,
08340153,0,,,
08340154,0,,,
08340155,0,,,
08340156,0,,,
08340157,0,,,
08340158,0,,,
08340159,0,,,
08340160,0,,,
08340161,0,,,
08340162,0,,,
08340163,0,,,
08340164,0,,,
08340165,0,,,
08340166,0,,,
08340167,0,,,
08340168,0,,,
08340169,0,,,
08340170,0,,,
08340171,0,,,
08340172,0,,,
08340173,0,,,
08340174,0,,,
08340175,0,,,
08340176,0,,,
08340177,0,,,
08340178,0,,,
08340179,0,,,
08340180,0,,,
08340181,0,,,
08340182,0,,,
08340183,0,,,
08340184,0,,,
08340185,0,,,
08340186,0,,,
08340187,0,,,
08340188,0,,,
08340189,0,,,
08340190,0,,,
08340191,0,,,
08340192,0,,,
08340193,0,,,
08340194,0,,,
08340195,0,,,
08340196,0,,,
08340197,0,,,
08340198,0,,,
08340199,0,,,
08340200,0,,,
08340201,0,,,
08340202,0,,,
08340203,0,,,
08340204,0,,,
08340205,0,,,
08340206,0,,,
08340207,0,,,
08340208,0,,,
08340209,0,,,
08340210,0,,,
08340211,0,,,
08340212,0,,,
08340213,0,,,
08340214,0,,,
08340215,0,,,
08340216,0,,,
08340217,0,,,
08340218,0,,,
08340219,0,,,
08340220,0,,,
08340221,0,,,
08340222,0,,,
08340223,0,,,
08340224,0,,,
08340225,0,,,
08340226,0,,,
08340227,0,,,
08340228,0,,,
08340229,0,,,
08340230,0,,,
08340231,0,,,
08340232,0,,,
08340233,0,,,
08340234,0,,,
08340235,0,,,
08340236,0,,,
08340237,0,,,
08340238,0,,,
08340239,0,,,
08340240,0,,,
08340241,0,,,
08340242,0,,,
08340243,0,,,
08340244,0,,,
08340245,0,,,
08340246,0,,,
08340247,0,,,
08340248,0,,,
08340249,0,,,
08340250,0,,,
08340251,0,,,
08340252,0,,,
08340253,0,,,
08340254,0,,,
08340255,0,,,
08340256,0,,,
08340257,0,,,
08340258,0,,,
08340259,0,,,
08340260,0,,,
08340261,0,,,
08340262,0,,,
08340263,0,,,
08340264,0,,,
08340265,0,,,
08340266,0,,,
08340267,0,,,
08340268,0,,,
08340269,0,,,
08340270,0,,,
08340271,0,,,
08340272,0,,,
08340273,0,,,
08340274,0,,,
08340275,0,,,
08340276,0,,,
08340277,0,,,
08340278,0,,,
08340279,0,,,
08340280,0,,,
08340281,0,,,
08340282,0,,,
08340283,0,,,
08340284,0,,,
08340285,0,,,
08340286,0,,,
08340287,0,,,
08340288,0,,,
08340289,0,,,
08340290,0,,,
08340291,0,,,
08340292,0,,,
08340293,0,,,
08340294,0,,,
08340295,0,,,
08340296,0,,,
08340297,0,,,
08340298,0,,,
08340299,0,,,
08340300,0,,,
08340301,0,,,
08340302,0,,,
08340303,0,,,
08340304,0,,,
08340305,0,,,
08340306,0,,,
08340307,0,,,
08340308,0,,,
08340309,0,,,
08340310,0,,,
08340311,0,,,
08340312,0,,,
08340313,0,,,
08340314,0,,,
08340315,0,,,
08340316,0,,,
08340317,0,,,
08340318,0,,,
08340319,0,,,
08340320,0,,,
08340321,0,,,
08340322,0,,,
08340323,0,,,
08340324,0,,,
08340325,0,,,
08340326,0,,,
08340327,0,,,
08340328,0,,,
08340329,0,,,
08340330,0,,,
08340331,0,,,
08340332,0,,,
08340333,0,,,
08340334,0,,,
08340335,0,,,
08340336,0,,,
08340337,0,,,
08340338,0,,,
08340339,0,,,
08340340,0,,,
08340341,0,,,
08340342,0,,,
08340343,0,,,
08340344,0,,,
08340345,0,,,
08340346,0,,,
08340347,0,,,
08340348,0,,,
08340349,0,,,
08340350,0,,,
08340351,0,,,
08340352,0,,,
08340353,0,,,
08340354,0,,,
08340355,0,,,
08340356,0,,,
08340357,0,,,
08340358,0,,,
08340359,0,,,
08340360,0,,,
08340361,0,,,
08340362,0,,,
08340363,0,,,
08340364,0,,,
08340365,0,,,
08340366,0,,,
08340367,0,,,
08340368,0,,,
08340369,0,,,
08340370,0,,,
08340371,0,,,
08340372,0,,,
08340373,0,,,
08340374,0,,,
08340375,0,,,
08340376,0,,,
08340377,0,,,
08340378,0,,,
08340379,0,,,
08340380,0,,,
08340381,0,,,
08340382,0,,,
08340383,0,,,
08340384,0,,,
08340385,0,,,
08340386,0,,,
08340387,0,,,
08340388,0,,,
08340389,0,,,
08340390,0,,,
08340391,0,,,
08340392,0,,,
08340393,0,,,
08340394,0,,,
08340395,0,,,
08340396,0,,,
08340397,0,,,
08340398,0,,,
08340399,0,,,
08340400,0,,,
08340401,0,,,
08340402,0,,,
08340403,0,,,
08340404,0,,,
08340405,0,,,
08340406,0,,,
08340407,0,,,
08340408,0,,,
08340409,0,,,
08340410,0,,,
08340411,0,,,
08340412,0,,,
08340413,0,,,
08340414,0,,,
08340415,0,,,
08340416,0,,,
08340417,0,,,
08340418,0,,,
08340419,0,,,
08340420,0,,,
08340421,0,,,
08340422,0,,,
08340423,0,,,
08340424,0,,,
08340425,0,,,
08340426,0,,,
08340427,0,,,
08340428,0,,,
08340429,0,,,
08340430,0,,,
08340431,0,,,
08340432,0,,,
08340433,0,,,
08340434,0,,,
08340435,0,,,
08340436,0,,,
08340437,0,,,
08340438,0,,,
08340439,0,,,
08340440,0,,,
08340441,0,,,
08340442,0,,,
08340443,0,,,
08340444,0,,,
08340445,0,,,
08340446,0,,,
08340447,0,,,
08340448,0,,,
08340449,0,,,
08340450,0,,,
08340451,0,,,
08340452,0,,,
08340453,0,,,
08340454,0,,,
08340455,0,,,
08340456,0,,,
08340457,0,,,
08340458,0,,,
08340459,0,,,
08340460,0,,,
08340461,0,,,
08340462,0,,,
08340463,0,,,
08340464,0,,,
08340465,0,,,
08340466,0,,,
08340467,0,,,
08340468,0,,,
08340469,0,,,
08340470,0,,,
08340471,0,,,
08340472,0,,,
08340473,0,,,
08340474,0,,,
08340475,0,,,
08340476,0,,,
08340477,0,,,
08340478,0,,,
08340479,0,,,
08340480,0,,,
08340481,0,,,
08340482,0,,,
08340483,0,,,
08340484,0,,,
08340485,0,,,
08340486,0,,,
08340487,0,,,
08340488,0,,,
08340489,0,,,
08340490,0,,,
08340491,0,,,
08340492,0,,,
08340493,0,,,
08340494,0,,,
08340495,0,,,
08340496,0,,,
08340497,0,,,
08340498,0,,,
08340499,0,,,
08340500,0,,,
08340501,0,,,
08340502,0,,,
08340503,0,,,
08340504,0,,,
08340505,0,,,
08340506,0,,,
08340507,0,,,
08340508,0,,,
08340509,0,,,
08340510,0,,,
08340511,0,,,
08340512,0,,,
08340513,0,,,
08340514,0,,,
08340515,0,,,
08340516,0,,,
08340517,0,,,
08340518,0,,,
08340519,0,,,
08340520,0,,,
08340521,0,,,
08340522,0,,,
08340523,0,,,
08340524,0,,,
08340525,0,,,
08340526,0,,,
08340527,0,,,
08340528,0,,,
08340529,0,,,
08340530,0,,,
08340531,0,,,
08340532,0,,,
08340533,0,,,
08340534,0,,,
08340535,0,,,
08340536,0,,,
08340537,0,,,
08340538,0,,,
08340539,0,,,
08340540,0,,,
08340541,0,,,
08340542,0,,,
08340543,0,,,
08340544,0,,,
08340545,0,,,
08340546,0,,,
08340547,0,,,
08340548,0,,,
08340549,0,,,
08340550,0,,,
08340551,0,,,
08340552,0,,,
08340553,0,,,
08340554,0,,,
08340555,0,,,
08340556,0,,,
08340557,0,,,
08340558,0,,,
08340559,0,,,
08340560,0,,,
08340561,0,,,
08340562,0,,,
08340563,0,,,
08340564,0,,,
08340565,0,,,
08340566,0,,,
08340567,0,,,
08340568,0,,,
08340569,0,,,
08340570,0,,,
08340571,0,,,
08340572,0,,,
08340573,0,,,
08340574,0,,,
08340575,0,,,
08340576,0,,,
08340577,0,,,
08340578,0,,,
08340579,0,,,
08340580,0,,,
08340581,0,,,
08340582,0,,,
08340583,0,,,
08340584,0,,,
08340585,0,,,
08340586,0,,,
08340587,0,,,
08340588,0,,,
08340589,0,,,
08340590,0,,,
08340591,0,,,
08340592,0,,,
08340593,0,,,
08340594,0,,,
08340595,0,,,
08340596,0,,,
08340597,0,,,
08340598,0,,,
08340599,0,,,
08340600,0,,,
08340601,0,,,
08340602,0,,,
08340603,0,,,
08340604,0,,,
08340605,0,,,
08340606,0,,,
08340607,0,,,
08340608,0,,,
08340609,0,,,
08340610,0,,,
08340611,0,,,
08340612,0,,,
08340613,0,,,
08340614,0,,,
08340615,0,,,
08340616,0,,,
08340617,0,,,
08340618,0,,,
08340619,0,,,
08340620,0,,,
08340621,0,,,
08340622,0,,,
08340623,0,,,
08340624,0,,,
08340625,0,,,
08340626,0,,,
08340627,0,,,
08340628,0,,,
08340629,0,,,
08340630,0,,,
08340631,0,,,
08340632,0,,,
08340633,0,,,
08340634,0,,,
08340635,0,,,
08340636,0,,,
08340637,0,,,
08340638,0,,,
08340639,0,,,
08340640,0,,,
08340641,0,,,
08340642,0,,,
08340643,0,,,
08340644,0,,,
08340645,0,,,
08340646,0,,,
08340647,0,,,
08340648,0,,,
08340649,0,,,
08340650,0,,,
08340651,0,,,
08340652,0,,,
08340653,0,,,
08340654,0,,,
08340655,0,,,
08340656,0,,,
08340657,0,,,
08340658,0,,,
08340659,0,,,
08340660,0,,,
08340661,0,,,
08340662,0,,,
08340663,0,,,
08340664,0,,,
08340665,0,,,
08340666,0,,,
08340667,0,,,
08340668,0,,,
08340669,0,,,
08340670,0,,,
08340671,0,,,
08340672,0,,,
08340673,0,,,
08340674,0,,,
08340675,0,,,
08340676,0,,,
08340677,0,,,
08340678,0,,,
08340679,0,,,
08340680,0,,,
08340681,0,,,
08340682,0,,,
08340683,0,,,
08340684,0,,,
08340685,0,,,
08340686,0,,,
08340687,0,,,
08340688,0,,,
08340689,0,,,
08340690,0,,,
08340691,0,,,
08340692,0,,,
08340693,0,,,
08340694,0,,,
08340695,0,,,
08340696,0,,,
08340697,0,,,
08340698,0,,,
08340699,0,,,
08340700,0,,,
