asd,co2,Columna1,Columna2,Columna2
41003539,0,,,
41003540,0,,,
41003541,0,,,
41003542,0,,,
41003543,0,,,
41003544,0,,,
41003545,0,,,
41003546,0,,,
41003547,0,,,
41003548,0,,,
41003549,0,,,
41003550,0,,,
41003551,0,,,
41003552,0,,,
41003553,0,,,
41003554,0,,,
41003555,0,,,
41003556,0,,,
41003557,0,,,
41003558,0,,,
41003559,0,,,
41003560,0,,,
41003561,0,,,
41003562,0,,,
41003563,0,,,
41003564,0,,,
41003565,0,,,
41003566,0,,,
41003567,0,,,
41003568,0,,,
41003569,0,,,
41003570,0,,,
41003571,0,,,
41003572,0,,,
41003573,0,,,
41003574,0,,,
41003575,0,,,
41003576,0,,,
41003577,0,,,
41003578,0,,,
41003579,0,,,
41003580,0,,,
41003581,0,,,
41003582,0,,,
41003583,0,,,
41003584,0,,,
41003585,0,,,
41003586,0,,,
41003587,0,,,
41003588,0,,,
41003589,0,,,
41003590,0,,,
41003591,0,,,
41003592,0,,,
41003593,0,,,
41003594,0,,,
41003595,0,,,
41003596,0,,,
41003597,0,,,
41003598,0,,,
41003599,0,,,
41003600,0,,,
41003601,0,,,
41003602,0,,,
41003603,0,,,
41003604,0,,,
41003605,0,,,
41003606,0,,,
41003607,0,,,
41003608,0,,,
41003609,0,,,
41003610,0,,,
41003611,0,,,
41003612,0,,,
41003613,0,,,
41003614,0,,,
41003615,0,,,
41003616,0,,,
41003617,0,,,
41003618,0,,,
41003619,0,,,
41003620,0,,,
41003621,0,,,
41003622,0,,,
41003623,0,,,
41003624,0,,,
41003625,0,,,
41003626,0,,,
41003627,0,,,
41003628,0,,,
41003629,0,,,
41003630,0,,,
41003631,0,,,
41003632,0,,,
41003633,0,,,
41003634,0,,,
41003635,0,,,
41003636,0,,,
41003637,0,,,
41003638,0,,,
41003639,0,,,
41003640,0,,,
41003641,0,,,
41003642,0,,,
41003643,0,,,
41003644,0,,,
41003645,0,,,
41003646,0,,,
41003647,0,,,
41003648,0,,,
41003649,0,,,
41003650,0,,,
41003651,0,,,
41003652,0,,,
41003653,0,,,
41003654,0,,,
41003655,0,,,
41003656,0,,,
41003657,0,,,
41003658,0,,,
41003659,0,,,
41003660,0,,,
41003661,0,,,
41003662,0,,,
41003663,0,,,
41003664,0,,,
41003665,0,,,
41003666,0,,,
41003667,0,,,
41003668,0,,,
41003669,0,,,
41003670,0,,,
41003671,0,,,
41003672,0,,,
41003673,0,,,
41003674,0,,,
41003675,0,,,
41003676,0,,,
41003677,0,,,
41003678,0,,,
41003679,0,,,
41003680,0,,,
41003681,0,,,
41003682,0,,,
41003683,0,,,
41003684,0,,,
41003685,0,,,
41003686,0,,,
41003687,0,,,
41003688,0,,,
41003689,0,,,
41003690,0,,,
41003691,0,,,
41003692,0,,,
41003693,0,,,
41003694,0,,,
41003695,0,,,
41003696,0,,,
41003697,0,,,
41003698,0,,,
41003699,0,,,
41003700,0,,,
41003701,0,,,
41003702,0,,,
41003703,0,,,
41003704,0,,,
41003705,0,,,
41003706,0,,,
41003707,0,,,
41003708,0,,,
41003709,0,,,
41003710,0,,,
41003711,0,,,
41003712,0,,,
41003713,0,,,
41003714,0,,,
41003715,0,,,
41003716,0,,,
41003717,0,,,
41003718,0,,,
41003719,0,,,
41003720,0,,,
41003721,0,,,
41003722,0,,,
41003723,0,,,
41003724,0,,,
41003725,0,,,
41003726,0,,,
41003727,0,,,
41003728,0,,,
41003729,0,,,
41003730,0,,,
41003731,0,,,
41003732,0,,,
41003733,0,,,
41003734,0,,,
41003735,0,,,
41003736,0,,,
41003737,0,,,
41003738,0,,,
41003739,0,,,
41003740,0,,,
41003741,0,,,
41003742,0,,,
41003743,0,,,
41003744,0,,,
41003745,0,,,
41003746,0,,,
41003747,0,,,
41003748,0,,,
41003749,0,,,
41003750,0,,,
41003751,0,,,
41003752,0,,,
41003753,0,,,
41003754,0,,,
41003755,0,,,
41003756,0,,,
41003757,0,,,
41003758,0,,,
41003759,0,,,
41003760,0,,,
41003761,0,,,
41003762,0,,,
41003763,0,,,
41003764,0,,,
41003765,0,,,
41003766,0,,,
41003767,0,,,
41003768,0,,,
41003769,0,,,
41003770,0,,,
41003771,0,,,
41003772,0,,,
41003773,0,,,
41003774,0,,,
41003775,0,,,
41003776,0,,,
41003777,0,,,
41003778,0,,,
41003779,0,,,
41003780,0,,,
41003781,0,,,
41003782,0,,,
41003783,0,,,
41003784,0,,,
41003785,0,,,
41003786,0,,,
41003787,0,,,
41003788,0,,,
41003789,0,,,
41003790,0,,,
41003791,0,,,
41003792,0,,,
41003793,0,,,
41003794,0,,,
41003795,0,,,
41003796,0,,,
41003797,0,,,
41003798,0,,,
41003799,0,,,
41003800,0,,,
41003801,0,,,
41003802,0,,,
41003803,0,,,
41003804,0,,,
41003805,0,,,
41003806,0,,,
41003807,0,,,
41003808,0,,,
41003809,0,,,
41003810,0,,,
41003811,0,,,
41003812,0,,,
41003813,0,,,
41003814,0,,,
41003815,0,,,
41003816,0,,,
41003817,0,,,
41003818,0,,,
41003819,0,,,
41003820,0,,,
41003821,0,,,
41003822,0,,,
41003823,0,,,
41003824,0,,,
41003825,0,,,
41003826,0,,,
41003827,0,,,
41003828,0,,,
41003829,0,,,
41003830,0,,,
41003831,0,,,
41003832,0,,,
41003833,0,,,
41003834,0,,,
41003835,0,,,
41003836,0,,,
41003837,0,,,
41003838,0,,,
41003839,0,,,
41003840,0,,,
41003841,0,,,
41003842,0,,,
41003843,0,,,
41003844,0,,,
41003845,0,,,
41003846,0,,,
41003847,0,,,
41003848,0,,,
41003849,0,,,
41003850,0,,,
41003851,0,,,
41003852,0,,,
41003853,0,,,
41003854,0,,,
41003855,0,,,
41003856,0,,,
41003857,0,,,
41003858,0,,,
41003859,0,,,
41003860,0,,,
41003861,0,,,
41003862,0,,,
41003863,0,,,
41003864,0,,,
41003865,0,,,
41003866,0,,,
41003867,0,,,
41003868,0,,,
41003869,0,,,
41003870,0,,,
41003871,0,,,
41003872,0,,,
41003873,0,,,
41003874,0,,,
41003875,0,,,
41003876,0,,,
41003877,0,,,
41003878,0,,,
41003879,0,,,
41003880,0,,,
41003881,0,,,
41003882,0,,,
41003883,0,,,
41003884,0,,,
41003885,0,,,
41003886,0,,,
41003887,0,,,
41003888,0,,,
41003889,0,,,
41003890,0,,,
41003891,0,,,
41003892,0,,,
41003893,0,,,
41003894,0,,,
41003895,0,,,
41003896,0,,,
41003897,0,,,
41003898,0,,,
41003899,0,,,
41003900,0,,,
41003901,0,,,
41003902,0,,,
41003903,0,,,
41003904,0,,,
41003905,0,,,
41003906,0,,,
41003907,0,,,
41003908,0,,,
41003909,0,,,
41003910,0,,,
41003911,0,,,
41003912,0,,,
41003913,0,,,
41003914,0,,,
41003915,0,,,
41003916,0,,,
41003917,0,,,
41003918,0,,,
41003919,0,,,
41003920,0,,,
41003921,0,,,
41003922,0,,,
41003923,0,,,
41003924,0,,,
41003925,0,,,
41003926,0,,,
41003927,0,,,
41003928,0,,,
41003929,0,,,
41003930,0,,,
41003931,0,,,
41003932,0,,,
41003933,0,,,
41003934,0,,,
41003935,0,,,
41003936,0,,,
41003937,0,,,
41003938,0,,,
41003939,0,,,
41003940,0,,,
41003941,0,,,
41003942,0,,,
41003943,0,,,
41003944,0,,,
41003945,0,,,
41003946,0,,,
41003947,0,,,
41003948,0,,,
41003949,0,,,
41003950,0,,,
41003951,0,,,
41003952,0,,,
41003953,0,,,
41003954,0,,,
41003955,0,,,
41003956,0,,,
41003957,0,,,
41003958,0,,,
41003959,0,,,
41003960,0,,,
41003961,0,,,
41003962,0,,,
41003963,0,,,
41003964,0,,,
41003965,0,,,
41003966,0,,,
41003967,0,,,
41003968,0,,,
41003969,0,,,
41003970,0,,,
41003971,0,,,
41003972,0,,,
41003973,0,,,
41003974,0,,,
41003975,0,,,
41003976,0,,,
41003977,0,,,
41003978,0,,,
41003979,0,,,
41003980,0,,,
41003981,0,,,
41003982,0,,,
41003983,0,,,
41003984,0,,,
41003985,0,,,
41003986,0,,,
41003987,0,,,
41003988,0,,,
41003989,0,,,
41003990,0,,,
41003991,0,,,
41003992,0,,,
41003993,0,,,
41003994,0,,,
41003995,0,,,
41003996,0,,,
41003997,0,,,
41003998,0,,,
41003999,0,,,
41004000,0,,,
41004001,0,,,
41004002,0,,,
41004003,0,,,
41004004,0,,,
41004005,0,,,
41004006,0,,,
41004007,0,,,
41004008,0,,,
41004009,0,,,
41004010,0,,,
41004011,0,,,
41004012,0,,,
41004013,0,,,
41004014,0,,,
41004015,0,,,
41004016,0,,,
41004017,0,,,
41004018,0,,,
41004019,0,,,
41004020,0,,,
41004021,0,,,
41004022,0,,,
41004023,0,,,
41004024,0,,,
41004025,0,,,
41004026,0,,,
41004027,0,,,
41004028,0,,,
41004029,0,,,
41004030,0,,,
41004031,0,,,
41004032,0,,,
41004033,0,,,
41004034,0,,,
41004035,0,,,
41004036,0,,,
41004037,0,,,
41004038,0,,,
41004039,0,,,
41004040,0,,,
41004041,0,,,
41004042,0,,,
41004043,0,,,
41004044,0,,,
41004045,0,,,
41004046,0,,,
41004047,0,,,
41004048,0,,,
41004049,0,,,
41004050,0,,,
41004051,0,,,
41004052,0,,,
41004053,0,,,
41004054,0,,,
41004055,0,,,
41004056,0,,,
41004057,0,,,
41004058,0,,,
41004059,0,,,
41004060,0,,,
41004061,0,,,
41004062,0,,,
41004063,0,,,
41004064,0,,,
41004065,0,,,
41004066,0,,,
41004067,0,,,
41004068,0,,,
41004069,0,,,
41004070,0,,,
41004071,0,,,
41004072,0,,,
41004073,0,,,
41004074,0,,,
41004075,0,,,
41004076,0,,,
41004077,0,,,
41004078,0,,,
41004079,0,,,
41004080,0,,,
41004081,0,,,
41004082,0,,,
41004083,0,,,
41004084,0,,,
41004085,0,,,
41004086,0,,,
41004087,0,,,
41004088,0,,,
41004089,0,,,
41004090,0,,,
41004091,0,,,
41004092,0,,,
41004093,0,,,
41004094,0,,,
41004095,0,,,
41004096,0,,,
41004097,0,,,
41004098,0,,,
41004099,0,,,
41004100,0,,,
41004101,0,,,
41004102,0,,,
41004103,0,,,
41004104,0,,,
41004105,0,,,
41004106,0,,,
41004107,0,,,
41004108,0,,,
41004109,0,,,
41004110,0,,,
41004111,0,,,
41004112,0,,,
41004113,0,,,
41004114,0,,,
41004115,0,,,
41004116,0,,,
41004117,0,,,
41004118,0,,,
41004119,0,,,
41004120,0,,,
41004121,0,,,
41004122,0,,,
41004123,0,,,
41004124,0,,,
41004125,0,,,
41004126,0,,,
41004127,0,,,
41004128,0,,,
41004129,0,,,
41004130,0,,,
41004131,0,,,
41004132,0,,,
41004133,0,,,
41004134,0,,,
41004135,0,,,
41004136,0,,,
41004137,0,,,
41004138,0,,,
41004139,0,,,
41004140,0,,,
41004141,0,,,
41004142,0,,,
41004143,0,,,
41004144,0,,,
41004145,0,,,
41004146,0,,,
41004147,0,,,
41004148,0,,,
41004149,0,,,
41004150,0,,,
41004151,0,,,
41004152,0,,,
41004153,0,,,
41004154,0,,,
41004155,0,,,
41004156,0,,,
41004157,0,,,
41004158,0,,,
41004159,0,,,
41004160,0,,,
41004161,0,,,
41004162,0,,,
41004163,0,,,
41004164,0,,,
41004165,0,,,
41004166,0,,,
41004167,0,,,
41004168,0,,,
41004169,0,,,
41004170,0,,,
41004171,0,,,
41004172,0,,,
41004173,0,,,
41004174,0,,,
41004175,0,,,
41004176,0,,,
41004177,0,,,
41004178,0,,,
41004179,0,,,
41004180,0,,,
41004181,0,,,
41004182,0,,,
41004183,0,,,
41004184,0,,,
41004185,0,,,
41004186,0,,,
41004187,0,,,
41004188,0,,,
41004189,0,,,
41004190,0,,,
41004191,0,,,
41004192,0,,,
41004193,0,,,
41004194,0,,,
41004195,0,,,
41004196,0,,,
41004197,0,,,
41004198,0,,,
41004199,0,,,
41004200,0,,,
41004201,0,,,
41004202,0,,,
41004203,0,,,
41004204,0,,,
41004205,0,,,
41004206,0,,,
41004207,0,,,
41004208,0,,,
41004209,0,,,
41004210,0,,,
41004211,0,,,
41004212,0,,,
41004213,0,,,
41004214,0,,,
41004215,0,,,
41004216,0,,,
41004217,0,,,
41004218,0,,,
41004219,0,,,
41004220,0,,,
41004221,0,,,
41004222,0,,,
41004223,0,,,
41004224,0,,,
41004225,0,,,
41004226,0,,,
41004227,0,,,
41004228,0,,,
41004229,0,,,
41004230,0,,,
41004231,0,,,
41004232,0,,,
41004233,0,,,
41004234,0,,,
41004235,0,,,
41004236,0,,,
41004237,0,,,
41004238,0,,,
41004239,0,,,
41004240,0,,,
41004241,0,,,
41004242,0,,,
41004243,0,,,
41004244,0,,,
41004245,0,,,
41004246,0,,,
41004247,0,,,
41004248,0,,,
41004249,0,,,
41004250,0,,,
41004251,0,,,
41004252,0,,,
41004253,0,,,
41004254,0,,,
41004255,0,,,
41004256,0,,,
41004257,0,,,
41004258,0,,,
41004259,0,,,
41004260,0,,,
41004261,0,,,
41004262,0,,,
41004263,0,,,
41004264,0,,,
41004265,0,,,
41004266,0,,,
41004267,0,,,
41004268,0,,,
41004269,0,,,
41004270,0,,,
41004271,0,,,
41004272,0,,,
41004273,0,,,
41004274,0,,,
41004275,0,,,
41004276,0,,,
41004277,0,,,
41004278,0,,,
41004279,0,,,
41004280,0,,,
41004281,0,,,
41004282,0,,,
41004283,0,,,
41004284,0,,,
41004285,0,,,
41004286,0,,,
41004287,0,,,
41004288,0,,,
41004289,0,,,
41004290,0,,,
41004291,0,,,
41004292,0,,,
41004293,0,,,
41004294,0,,,
41004295,0,,,
41004296,0,,,
41004297,0,,,
41004298,0,,,
41004299,0,,,
41004300,0,,,
41004301,0,,,
41004302,0,,,
41004303,0,,,
41004304,0,,,
41004305,0,,,
41004306,0,,,
41004307,0,,,
41004308,0,,,
41004309,0,,,
41004310,0,,,
41004311,0,,,
41004312,0,,,
41004313,0,,,
41004314,0,,,
41004315,0,,,
41004316,0,,,
41004317,0,,,
41004318,0,,,
41004319,0,,,
41004320,0,,,
41004321,0,,,
41004322,0,,,
41004323,0,,,
41004324,0,,,
41004325,0,,,
41004326,0,,,
41004327,0,,,
41004328,0,,,
41004329,0,,,
41004330,0,,,
41004331,0,,,
41004332,0,,,
41004333,0,,,
41004334,0,,,
41004335,0,,,
41004336,0,,,
41004337,0,,,
41004338,0,,,
41004339,0,,,
41004340,0,,,
41004341,0,,,
41004342,0,,,
41004343,0,,,
41004344,0,,,
41004345,0,,,
41004346,0,,,
41004347,0,,,
41004348,0,,,
41004349,0,,,
41004350,0,,,
41004351,0,,,
41004352,0,,,
41004353,0,,,
41004354,0,,,
41004355,0,,,
41004356,0,,,
41004357,0,,,
41004358,0,,,
41004359,0,,,
41004360,0,,,
41004361,0,,,
41004362,0,,,
41004363,0,,,
41004364,0,,,
41004365,0,,,
41004366,0,,,
41004367,0,,,
41004368,0,,,
41004369,0,,,
41004370,0,,,
41004371,0,,,
41004372,0,,,
41004373,0,,,
41004374,0,,,
41004375,0,,,
41004376,0,,,
41004377,0,,,
41004378,0,,,
41004379,0,,,
41004380,0,,,
41004381,0,,,
41004382,0,,,
41004383,0,,,
41004384,0,,,
41004385,0,,,
41004386,0,,,
41004387,0,,,
41004388,0,,,
41004389,0,,,
41004390,0,,,
41004391,0,,,
41004392,0,,,
41004393,0,,,
41004394,0,,,
41004395,0,,,
41004396,0,,,
41004397,0,,,
41004398,0,,,
41004399,0,,,
41004400,0,,,
41004401,0,,,
41004402,0,,,
41004403,0,,,
41004404,0,,,
41004405,0,,,
41004406,0,,,
41004407,0,,,
41004408,0,,,
41004409,0,,,
41004410,0,,,
41004411,0,,,
41004412,0,,,
41004413,0,,,
41004414,0,,,
41004415,0,,,
41004416,0,,,
41004417,0,,,
41004418,0,,,
41004419,0,,,
41004420,0,,,
41004421,0,,,
41004422,0,,,
41004423,0,,,
41004424,0,,,
41004425,0,,,
41004426,0,,,
41004427,0,,,
41004428,0,,,
41004429,0,,,
41004430,0,,,
41004431,0,,,
41004432,0,,,
41004433,0,,,
41004434,0,,,
41004435,0,,,
41004436,0,,,
41004437,0,,,
41004438,0,,,
41004439,0,,,
41004440,0,,,
41004441,0,,,
41004442,0,,,
41004443,0,,,
41004444,0,,,
41004445,0,,,
41004446,0,,,
41004447,0,,,
41004448,0,,,
41004449,0,,,
41004450,0,,,
41004451,0,,,
41004452,0,,,
41004453,0,,,
41004454,0,,,
41004455,0,,,
41004456,0,,,
41004457,0,,,
41004458,0,,,
41004459,0,,,
41004460,0,,,
41004461,0,,,
41004462,0,,,
41004463,0,,,
41004464,0,,,
41004465,0,,,
41004466,0,,,
41004467,0,,,
41004468,0,,,
41004469,0,,,
41004470,0,,,
41004471,0,,,
41004472,0,,,
41004473,0,,,
41004474,0,,,
41004475,0,,,
41004476,0,,,
41004477,0,,,
41004478,0,,,
41004479,0,,,
41004480,0,,,
41004481,0,,,
41004482,0,,,
41004483,0,,,
41004484,0,,,
41004485,0,,,
41004486,0,,,
41004487,0,,,
41004488,0,,,
41004489,0,,,
41004490,0,,,
41004491,0,,,
41004492,0,,,
41004493,0,,,
41004494,0,,,
41004495,0,,,
41004496,0,,,
41004497,0,,,
41004498,0,,,
41004499,0,,,
41004500,0,,,
41004501,0,,,
41004502,0,,,
41004503,0,,,
41004504,0,,,
41004505,0,,,
41004506,0,,,
41004507,0,,,
41004508,0,,,
41004509,0,,,
41004510,0,,,
41004511,0,,,
41004512,0,,,
41004513,0,,,
41004514,0,,,
41004515,0,,,
41004516,0,,,
41004517,0,,,
41004518,0,,,
41004519,0,,,
41004520,0,,,
41004521,0,,,
41004522,0,,,
41004523,0,,,
41004524,0,,,
41004525,0,,,
41004526,0,,,
41004527,0,,,
41004528,0,,,
41004529,0,,,
41004530,0,,,
41004531,0,,,
41004532,0,,,
41004533,0,,,
41004534,0,,,
41004535,0,,,
41004536,0,,,
41004537,0,,,
41004538,0,,,
41004539,0,,,
41004540,0,,,
41004541,0,,,
41004542,0,,,
41004543,0,,,
41004544,0,,,
41004545,0,,,
41004546,0,,,
41004547,0,,,
41004548,0,,,
41004549,0,,,
41004550,0,,,
41004551,0,,,
41004552,0,,,
41004553,0,,,
41004554,0,,,
41004555,0,,,
41004556,0,,,
41004557,0,,,
41004558,0,,,
41004559,0,,,
41004560,0,,,
41004561,0,,,
41004562,0,,,
41004563,0,,,
41004564,0,,,
41004565,0,,,
41004566,0,,,
41004567,0,,,
41004568,0,,,
41004569,0,,,
41004570,0,,,
41004571,0,,,
41004572,0,,,
41004573,0,,,
41004574,0,,,
41004575,0,,,
41004576,0,,,
41004577,0,,,
41004578,0,,,
41004579,0,,,
41004580,0,,,
41004581,0,,,
41004582,0,,,
41004583,0,,,
41004584,0,,,
41004585,0,,,
41004586,0,,,
41004587,0,,,
41004588,0,,,
41004589,0,,,
41004590,0,,,
41004591,0,,,
41004592,0,,,
41004593,0,,,
41004594,0,,,
41004595,0,,,
41004596,0,,,
41004597,0,,,
41004598,0,,,
41004599,0,,,
41004600,0,,,
41004601,0,,,
41004602,0,,,
41004603,0,,,
41004604,0,,,
41004605,0,,,
41004606,0,,,
41004607,0,,,
41004608,0,,,
41004609,0,,,
41004610,0,,,
41004611,0,,,
41004612,0,,,
41004613,0,,,
41004614,0,,,
41004615,0,,,
41004616,0,,,
41004617,0,,,
41004618,0,,,
41004619,0,,,
41004620,0,,,
41004621,0,,,
41004622,0,,,
41004623,0,,,
41004624,0,,,
41004625,0,,,
41004626,0,,,
41004627,0,,,
41004628,0,,,
41004629,0,,,
41004630,0,,,
41004631,0,,,
41004632,0,,,
41004633,0,,,
41004634,0,,,
41004635,0,,,
41004636,0,,,
41004637,0,,,
41004638,0,,,
41004639,0,,,
41004640,0,,,
41004641,0,,,
41004642,0,,,
41004643,0,,,
41004644,0,,,
41004645,0,,,
41004646,0,,,
41004647,0,,,
41004648,0,,,
41004649,0,,,
41004650,0,,,
41004651,0,,,
41004652,0,,,
41004653,0,,,
41004654,0,,,
41004655,0,,,
41004656,0,,,
41004657,0,,,
41004658,0,,,
41004659,0,,,
41004660,0,,,
41004661,0,,,
41004662,0,,,
41004663,0,,,
41004664,0,,,
41004665,0,,,
41004666,0,,,
41004667,0,,,
41004668,0,,,
41004669,0,,,
41004670,0,,,
41004671,0,,,
41004672,0,,,
41004673,0,,,
41004674,0,,,
41004675,0,,,
41004676,0,,,
41004677,0,,,
41004678,0,,,
41004679,0,,,
41004680,0,,,
41004681,0,,,
41004682,0,,,
41004683,0,,,
41004684,0,,,
41004685,0,,,
41004686,0,,,
41004687,0,,,
41004688,0,,,
41004689,0,,,
41004690,0,,,
41004691,0,,,
41004692,0,,,
41004693,0,,,
41004694,0,,,
41004695,0,,,
41004696,0,,,
41004697,0,,,
41004698,0,,,
41004699,0,,,
41004700,0,,,
41004701,0,,,
41004702,0,,,
41004703,0,,,
41004704,0,,,
41004705,0,,,
41004706,0,,,
41004707,0,,,
41004708,0,,,
41004709,0,,,
41004710,0,,,
41004711,0,,,
41004712,0,,,
41004713,0,,,
41004714,0,,,
41004715,0,,,
41004716,0,,,
41004717,0,,,
41004718,0,,,
41004719,0,,,
41004720,0,,,
41004721,0,,,
41004722,0,,,
41004723,0,,,
41004724,0,,,
41004725,0,,,
41004726,0,,,
41004727,0,,,
41004728,0,,,
41004729,0,,,
41004730,0,,,
41004731,0,,,
41004732,0,,,
41004733,0,,,
41004734,0,,,
41004735,0,,,
41004736,0,,,
41004737,0,,,
41004738,0,,,
41004739,0,,,
41004740,0,,,
41004741,0,,,
41004742,0,,,
41004743,0,,,
41004744,0,,,
41004745,0,,,
41004746,0,,,
41004747,0,,,
41004748,0,,,
41004749,0,,,
41004750,0,,,
41004751,0,,,
41004752,0,,,
41004753,0,,,
41004754,0,,,
41004755,0,,,
41004756,0,,,
41004757,0,,,
41004758,0,,,
41004759,0,,,
41004760,0,,,
41004761,0,,,
41004762,0,,,
41004763,0,,,
41004764,0,,,
41004765,0,,,
41004766,0,,,
41004767,0,,,
41004768,0,,,
41004769,0,,,
41004770,0,,,
41004771,0,,,
41004772,0,,,
41004773,0,,,
41004774,0,,,
41004775,0,,,
41004776,0,,,
41004777,0,,,
41004778,0,,,
41004779,0,,,
41004780,0,,,
41004781,0,,,
41004782,0,,,
41004783,0,,,
41004784,0,,,
41004785,0,,,
41004786,0,,,
41004787,0,,,
41004788,0,,,
41004789,0,,,
41004790,0,,,
41004791,0,,,
41004792,0,,,
41004793,0,,,
41004794,0,,,
41004795,0,,,
41004796,0,,,
41004797,0,,,
41004798,0,,,
41004799,0,,,
41004800,0,,,
41004801,0,,,
41004802,0,,,
41004803,0,,,
41004804,0,,,
41004805,0,,,
41004806,0,,,
41004807,0,,,
41004808,0,,,
41004809,0,,,
41004810,0,,,
41004811,0,,,
41004812,0,,,
41004813,0,,,
41004814,0,,,
41004815,0,,,
41004816,0,,,
41004817,0,,,
41004818,0,,,
41004819,0,,,
41004820,0,,,
41004821,0,,,
41004822,0,,,
41004823,0,,,
41004824,0,,,
41004825,0,,,
41004826,0,,,
41004827,0,,,
41004828,0,,,
41004829,0,,,
41004830,0,,,
41004831,0,,,
41004832,0,,,
41004833,0,,,
41004834,0,,,
41004835,0,,,
41004836,0,,,
41004837,0,,,
41004838,0,,,
41004839,0,,,
41004840,0,,,
41004841,0,,,
41004842,0,,,
41004843,0,,,
41004844,0,,,
41004845,0,,,
41004846,0,,,
41004847,0,,,
41004848,0,,,
41004849,0,,,
41004850,0,,,
41004851,0,,,
41004852,0,,,
41004853,0,,,
41004854,0,,,
41004855,0,,,
41004856,0,,,
41004857,0,,,
41004858,0,,,
41004859,0,,,
41004860,0,,,
41004861,0,,,
41004862,0,,,
41004863,0,,,
41004864,0,,,
41004865,0,,,
41004866,0,,,
41004867,0,,,
41004868,0,,,
41004869,0,,,
41004870,0,,,
41004871,0,,,
41004872,0,,,
41004873,0,,,
41004874,0,,,
41004875,0,,,
41004876,0,,,
41004877,0,,,
41004878,0,,,
41004879,0,,,
41004880,0,,,
41004881,0,,,
41004882,0,,,
41004883,0,,,
41004884,0,,,
41004885,0,,,
41004886,0,,,
41004887,0,,,
41004888,0,,,
41004889,0,,,
41004890,0,,,
41004891,0,,,
41004892,0,,,
41004893,0,,,
41004894,0,,,
41004895,0,,,
41004896,0,,,
41004897,0,,,
41004898,0,,,
41004899,0,,,
41004900,0,,,
41004901,0,,,
41004902,0,,,
41004903,0,,,
41004904,0,,,
41004905,0,,,
41004906,0,,,
41004907,0,,,
41004908,0,,,
41004909,0,,,
41004910,0,,,
41004911,0,,,
41004912,0,,,
41004913,0,,,
41004914,0,,,
41004915,0,,,
41004916,0,,,
41004917,0,,,
41004918,0,,,
41004919,0,,,
41004920,0,,,
41004921,0,,,
41004922,0,,,
41004923,0,,,
41004924,0,,,
41004925,0,,,
41004926,0,,,
41004927,0,,,
41004928,0,,,
41004929,0,,,
41004930,0,,,
41004931,0,,,
41004932,0,,,
41004933,0,,,
41004934,0,,,
41004935,0,,,
41004936,0,,,
41004937,0,,,
41004938,0,,,
41004939,0,,,
41004940,0,,,
41004941,0,,,
41004942,0,,,
41004943,0,,,
41004944,0,,,
41004945,0,,,
41004946,0,,,
41004947,0,,,
41004948,0,,,
41004949,0,,,
41004950,0,,,
41004951,0,,,
41004952,0,,,
41004953,0,,,
41004954,0,,,
41004955,0,,,
41004956,0,,,
41004957,0,,,
41004958,0,,,
41004959,0,,,
41004960,0,,,
41004961,0,,,
41004962,0,,,
41004963,0,,,
41004964,0,,,
41004965,0,,,
41004966,0,,,
41004967,0,,,
41004968,0,,,
41004969,0,,,
41004970,0,,,
41004971,0,,,
41004972,0,,,
41004973,0,,,
41004974,0,,,
41004975,0,,,
41004976,0,,,
41004977,0,,,
41004978,0,,,
41004979,0,,,
41004980,0,,,
41004981,0,,,
41004982,0,,,
41004983,0,,,
41004984,0,,,
41004985,0,,,
41004986,0,,,
41004987,0,,,
41004988,0,,,
41004989,0,,,
41004990,0,,,
41004991,0,,,
41004992,0,,,
41004993,0,,,
41004994,0,,,
41004995,0,,,
41004996,0,,,
41004997,0,,,
41004998,0,,,
41004999,0,,,
41005000,0,,,
41005001,0,,,
41005002,0,,,
41005003,0,,,
41005004,0,,,
41005005,0,,,
41005006,0,,,
41005007,0,,,
41005008,0,,,
41005009,0,,,
41005010,0,,,
41005011,0,,,
41005012,0,,,
41005013,0,,,
41005014,0,,,
41005015,0,,,
41005016,0,,,
41005017,0,,,
41005018,0,,,
41005019,0,,,
41005020,0,,,
41005021,0,,,
41005022,0,,,
41005023,0,,,
41005024,0,,,
41005025,0,,,
41005026,0,,,
41005027,0,,,
41005028,0,,,
41005029,0,,,
41005030,0,,,
41005031,0,,,
41005032,0,,,
41005033,0,,,
41005034,0,,,
41005035,0,,,
41005036,0,,,
41005037,0,,,
41005038,0,,,
41005039,0,,,
41005040,0,,,
41005041,0,,,
41005042,0,,,
41005043,0,,,
41005044,0,,,
41005045,0,,,
41005046,0,,,
41005047,0,,,
41005048,0,,,
41005049,0,,,
41005050,0,,,
41005051,0,,,
41005052,0,,,
41005053,0,,,
41005054,0,,,
41005055,0,,,
41005056,0,,,
41005057,0,,,
41005058,0,,,
41005059,0,,,
41005060,0,,,
41005061,0,,,
41005062,0,,,
41005063,0,,,
41005064,0,,,
41005065,0,,,
41005066,0,,,
41005067,0,,,
41005068,0,,,
41005069,0,,,
41005070,0,,,
41005071,0,,,
41005072,0,,,
41005073,0,,,
41005074,0,,,
41005075,0,,,
41005076,0,,,
41005077,0,,,
41005078,0,,,
41005079,0,,,
41005080,0,,,
41005081,0,,,
41005082,0,,,
41005083,0,,,
41005084,0,,,
41005085,0,,,
41005086,0,,,
41005087,0,,,
41005088,0,,,
41005089,0,,,
41005090,0,,,
41005091,0,,,
