col1,co2,Columna1,Columna2,Columna2
08200360,0,,,
08200361,0,,,
08200362,0,,,
08200363,0,,,
08200364,0,,,
08200365,0,,,
08200366,0,,,
08200367,0,,,
08200368,0,,,
08200369,0,,,
08200370,0,,,
08200371,0,,,
08200372,0,,,
08200373,0,,,
08200374,0,,,
08200375,0,,,
08200376,0,,,
08200377,0,,,
08200378,0,,,
08200379,0,,,
08200380,0,,,
08200381,0,,,
08200382,0,,,
08200383,0,,,
08200384,0,,,
08200385,0,,,
08200386,0,,,
08200387,0,,,
08200388,0,,,
08200389,0,,,
08200390,0,,,
08200391,0,,,
08200392,0,,,
08200393,0,,,
08200394,0,,,
08200395,0,,,
08200396,0,,,
08200397,0,,,
08200398,0,,,
08200399,0,,,
08200400,0,,,
08200401,0,,,
08200402,0,,,
08200403,0,,,
08200404,0,,,
08200405,0,,,
08200406,0,,,
08200407,0,,,
08200408,0,,,
08200409,0,,,
08200410,0,,,
08200411,0,,,
08200412,0,,,
08200413,0,,,
08200414,0,,,
08200415,0,,,
08200416,0,,,
08200417,0,,,
08200418,0,,,
08200419,0,,,
08200420,0,,,
08200421,0,,,
08200422,0,,,
08200423,0,,,
08200424,0,,,
08200425,0,,,
08200426,0,,,
08200427,0,,,
08200428,0,,,
08200429,0,,,
08200430,0,,,
08200431,0,,,
08200432,0,,,
08200433,0,,,
08200434,0,,,
08200435,0,,,
08200436,0,,,
08200437,0,,,
08200438,0,,,
08200439,0,,,
08200440,0,,,
08200441,0,,,
08200442,0,,,
08200443,0,,,
08200444,0,,,
08200445,0,,,
08200446,0,,,
08200447,0,,,
08200448,0,,,
08200449,0,,,
08200450,0,,,
08200451,0,,,
08200452,0,,,
08200453,0,,,
08200454,0,,,
08200455,0,,,
08200456,0,,,
08200457,0,,,
08200458,0,,,
08200459,0,,,
08200460,0,,,
08200461,0,,,
08200462,0,,,
08200463,0,,,
08200464,0,,,
08200465,0,,,
08200466,0,,,
08200467,0,,,
08200468,0,,,
08200469,0,,,
08200470,0,,,
08200471,0,,,
08200472,0,,,
08200473,0,,,
08200474,0,,,
08200475,0,,,
08200476,0,,,
08200477,0,,,
08200478,0,,,
08200479,0,,,
08200480,0,,,
08200481,0,,,
08200482,0,,,
08200483,0,,,
08200484,0,,,
08200485,0,,,
08200486,0,,,
08200487,0,,,
08200488,0,,,
08200489,0,,,
08200490,0,,,
08200491,0,,,
08200492,0,,,
08200493,0,,,
08200494,0,,,
08200495,0,,,
08200496,0,,,
08200497,0,,,
08200498,0,,,
08200499,0,,,
08200500,0,,,
08200501,0,,,
08200502,0,,,
08200503,0,,,
08200504,0,,,
08200505,0,,,
08200506,0,,,
08200507,0,,,
08200508,0,,,
08200509,0,,,
08200510,0,,,
08200511,0,,,
08200512,0,,,
08200513,0,,,
08200514,0,,,
08200515,0,,,
08200516,0,,,
08200517,0,,,
08200518,0,,,
08200519,0,,,
08200520,0,,,
08200521,0,,,
08200522,0,,,
08200523,0,,,
08200524,0,,,
08200525,0,,,
08200526,0,,,
08200527,0,,,
08200528,0,,,
08200529,0,,,
08200530,0,,,
08200531,0,,,
08200532,0,,,
08200533,0,,,
08200534,0,,,
08200535,0,,,
08200536,0,,,
08200537,0,,,
08200538,0,,,
08200539,0,,,
08200540,0,,,
08200541,0,,,
08200542,0,,,
08200543,0,,,
08200544,0,,,
08200545,0,,,
08200546,0,,,
08200547,0,,,
08200548,0,,,
08200549,0,,,
08200550,0,,,
08200551,0,,,
08200552,0,,,
08200553,0,,,
08200554,0,,,
08200555,0,,,
08200556,0,,,
08200557,0,,,
08200558,0,,,
08200559,0,,,
08200560,0,,,
08200561,0,,,
08200562,0,,,
08200563,0,,,
08200564,0,,,
08200565,0,,,
08200566,0,,,
08200567,0,,,
08200568,0,,,
08200569,0,,,
08200570,0,,,
08200571,0,,,
08200572,0,,,
08200573,0,,,
08200574,0,,,
08200575,0,,,
08200576,0,,,
08200577,0,,,
08200578,0,,,
08200579,0,,,
08200580,0,,,
08200581,0,,,
08200582,0,,,
08200583,0,,,
08200584,0,,,
08200585,0,,,
08200586,0,,,
08200587,0,,,
08200588,0,,,
08200589,0,,,
08200590,0,,,
08200591,0,,,
08200592,0,,,
08200593,0,,,
08200594,0,,,
08200595,0,,,
08200596,0,,,
08200597,0,,,
08200598,0,,,
08200599,0,,,
08200600,0,,,
08200601,0,,,
08200602,0,,,
08200603,0,,,
08200604,0,,,
08200605,0,,,
08200606,0,,,
08200607,0,,,
08200608,0,,,
08200609,0,,,
08200610,0,,,
08200611,0,,,
08200612,0,,,
08200613,0,,,
08200614,0,,,
08200615,0,,,
08200616,0,,,
08200617,0,,,
08200618,0,,,
08200619,0,,,
08200620,0,,,
08200621,0,,,
08200622,0,,,
08200623,0,,,
08200624,0,,,
08200625,0,,,
08200626,0,,,
08200627,0,,,
08200628,0,,,
08200629,0,,,
08200630,0,,,
08200631,0,,,
08200632,0,,,
08200633,0,,,
08200634,0,,,
08200635,0,,,
08200636,0,,,
08200637,0,,,
08200638,0,,,
08200639,0,,,
08200640,0,,,
08200641,0,,,
08200642,0,,,
08200643,0,,,
08200644,0,,,
08200645,0,,,
08200646,0,,,
08200647,0,,,
08200648,0,,,
08200649,0,,,
08200650,0,,,
08200651,0,,,
08200652,0,,,
08200653,0,,,
08200654,0,,,
08200655,0,,,
08200656,0,,,
08200657,0,,,
08200658,0,,,
08200659,0,,,
08200660,0,,,
08200661,0,,,
08200662,0,,,
08200663,0,,,
08200664,0,,,
08200665,0,,,
08200666,0,,,
08200667,0,,,
08200668,0,,,
08200669,0,,,
08200670,0,,,
08200671,0,,,
08200672,0,,,
08200673,0,,,
08200674,0,,,
08200675,0,,,
08200676,0,,,
08200677,0,,,
08200678,0,,,
08200679,0,,,
08200680,0,,,
08200681,0,,,
08200682,0,,,
08200683,0,,,
08200684,0,,,
08200685,0,,,
08200686,0,,,
08200687,0,,,
08200688,0,,,
08200689,0,,,
08200690,0,,,
08200691,0,,,
08200692,0,,,
08200693,0,,,
08200694,0,,,
08200695,0,,,
08200696,0,,,
08200697,0,,,
08200698,0,,,
08200699,0,,,
08200700,0,,,
08200701,0,,,
08200702,0,,,
08200703,0,,,
08200704,0,,,
08200705,0,,,
08200706,0,,,
08200707,0,,,
08200708,0,,,
08200709,0,,,
08200710,0,,,
08200711,0,,,
08200712,0,,,
08200713,0,,,
08200714,0,,,
08200715,0,,,
08200716,0,,,
08200717,0,,,
08200718,0,,,
08200719,0,,,
08200720,0,,,
08200721,0,,,
08200722,0,,,
08200723,0,,,
08200724,0,,,
08200725,0,,,
08200726,0,,,
08200727,0,,,
08200728,0,,,
08200729,0,,,
08200730,0,,,
08200731,0,,,
08200732,0,,,
08200733,0,,,
08200734,0,,,
08200735,0,,,
08200736,0,,,
08200737,0,,,
08200738,0,,,
08200739,0,,,
08200740,0,,,
08200741,0,,,
08200742,0,,,
08200743,0,,,
08200744,0,,,
08200745,0,,,
08200746,0,,,
08200747,0,,,
08200748,0,,,
08200749,0,,,
08200750,0,,,
08200751,0,,,
08200752,0,,,
08200753,0,,,
08200754,0,,,
08200755,0,,,
08200756,0,,,
08200757,0,,,
08200758,0,,,
08200759,0,,,
08200760,0,,,
08200761,0,,,
08200762,0,,,
08200763,0,,,
08200764,0,,,
08200765,0,,,
08200766,0,,,
08200767,0,,,
08200768,0,,,
08200769,0,,,
08200770,0,,,
08200771,0,,,
08200772,0,,,
08200773,0,,,
08200774,0,,,
08200775,0,,,
08200776,0,,,
08200777,0,,,
08200778,0,,,
08200779,0,,,
08200780,0,,,
08200781,0,,,
08200782,0,,,
08200783,0,,,
08200784,0,,,
08200785,0,,,
08200786,0,,,
08200787,0,,,
08200788,0,,,
08200789,0,,,
08200790,0,,,
08200791,0,,,
08200792,0,,,
08200793,0,,,
08200794,0,,,
08200795,0,,,
08200796,0,,,
08200797,0,,,
08200798,0,,,
08200799,0,,,
08200800,0,,,
08200801,0,,,
08200802,0,,,
08200803,0,,,
08200804,0,,,
08200805,0,,,
08200806,0,,,
08200807,0,,,
08200808,0,,,
08200809,0,,,
08200810,0,,,
08200811,0,,,
08200812,0,,,
08200813,0,,,
08200814,0,,,
08200815,0,,,
08200816,0,,,
08200817,0,,,
08200818,0,,,
08200819,0,,,
08200820,0,,,
08200821,0,,,
08200822,0,,,
08200823,0,,,
08200824,0,,,
08200825,0,,,
08200826,0,,,
08200827,0,,,
08200828,0,,,
08200829,0,,,
08200830,0,,,
08200831,0,,,
08200832,0,,,
08200833,0,,,
08200834,0,,,
08200835,0,,,
08200836,0,,,
08200837,0,,,
08200838,0,,,
08200839,0,,,
08200840,0,,,
08200841,0,,,
08200842,0,,,
08200843,0,,,
08200844,0,,,
08200845,0,,,
08200846,0,,,
08200847,0,,,
08200848,0,,,
08200849,0,,,
08200850,0,,,
08200851,0,,,
08200852,0,,,
08200853,0,,,
08200854,0,,,
08200855,0,,,
08200856,0,,,
08200857,0,,,
08200858,0,,,
08200859,0,,,
08200860,0,,,
08200861,0,,,
08200862,0,,,
08200863,0,,,
08200864,0,,,
08200865,0,,,
08200866,0,,,
08200867,0,,,
08200868,0,,,
08200869,0,,,
08200870,0,,,
08200871,0,,,
08200872,0,,,
08200873,0,,,
08200874,0,,,
08200875,0,,,
08200876,0,,,
08200877,0,,,
08200878,0,,,
08200879,0,,,
08200880,0,,,
08200881,0,,,
08200882,0,,,
08200883,0,,,
08200884,0,,,
08200885,0,,,
08200886,0,,,
08200887,0,,,
08200888,0,,,
08200889,0,,,
08200890,0,,,
08200891,0,,,
08200892,0,,,
08200893,0,,,
08200894,0,,,
08200895,0,,,
08200896,0,,,
08200897,0,,,
08200898,0,,,
08200899,0,,,
08200900,0,,,
08200901,0,,,
08200902,0,,,
08200903,0,,,
08200904,0,,,
08200905,0,,,
08200906,0,,,
08200907,0,,,
08200908,0,,,
08200909,0,,,
08200910,0,,,
08200911,0,,,
08200912,0,,,
08200913,0,,,
08200914,0,,,
08200915,0,,,
08200916,0,,,
08200917,0,,,
08200918,0,,,
08200919,0,,,
08200920,0,,,
08200921,0,,,
08200922,0,,,
08200923,0,,,
08200924,0,,,
08200925,0,,,
08200926,0,,,
08200927,0,,,
08200928,0,,,
08200929,0,,,
08200930,0,,,
08200931,0,,,
08200932,0,,,
08200933,0,,,
08200934,0,,,
08200935,0,,,
08200936,0,,,
08200937,0,,,
08200938,0,,,
08200939,0,,,
08200940,0,,,
08200941,0,,,
08200942,0,,,
08200943,0,,,
08200944,0,,,
08200945,0,,,
08200946,0,,,
08200947,0,,,
08200948,0,,,
08200949,0,,,
08200950,0,,,
08200951,0,,,
08200952,0,,,
08200953,0,,,
08200954,0,,,
08200955,0,,,
08200956,0,,,
08200957,0,,,
08200958,0,,,
08200959,0,,,
08200960,0,,,
08200961,0,,,
08200962,0,,,
08200963,0,,,
08200964,0,,,
08200965,0,,,
08200966,0,,,
08200967,0,,,
08200968,0,,,
08200969,0,,,
08200970,0,,,
08200971,0,,,
08200972,0,,,
08200973,0,,,
08200974,0,,,
08200975,0,,,
08200976,0,,,
08200977,0,,,
08200978,0,,,
08200979,0,,,
08200980,0,,,
08200981,0,,,
08200982,0,,,
08200983,0,,,
08200984,0,,,
08200985,0,,,
08200986,0,,,
08200987,0,,,
08200988,0,,,
08200989,0,,,
08200990,0,,,
08200991,0,,,
08200992,0,,,
08200993,0,,,
08200994,0,,,
08200995,0,,,
08200996,0,,,
08200997,0,,,
08200998,0,,,
08200999,0,,,
08201000,0,,,
08201001,0,,,
08201002,0,,,
08201003,0,,,
08201004,0,,,
08201005,0,,,
08201006,0,,,
08201007,0,,,
08201008,0,,,
08201009,0,,,
08201010,0,,,
08201011,0,,,
08201012,0,,,
08201013,0,,,
08201014,0,,,
08201015,0,,,
08201016,0,,,
08201017,0,,,
08201018,0,,,
08201019,0,,,
08201020,0,,,
08201021,0,,,
08201022,0,,,
08201023,0,,,
08201024,0,,,
08201025,0,,,
08201026,0,,,
08201027,0,,,
08201028,0,,,
08201029,0,,,
08201030,0,,,
08201031,0,,,
08201032,0,,,
08201033,0,,,
08201034,0,,,
08201035,0,,,
08201036,0,,,
08201037,0,,,
08201038,0,,,
08201039,0,,,
08201040,0,,,
08201041,0,,,
08201042,0,,,
08201043,0,,,
08201044,0,,,
08201045,0,,,
08201046,0,,,
08201047,0,,,
08201048,0,,,
08201049,0,,,
08201050,0,,,
08201051,0,,,
08201052,0,,,
08201053,0,,,
08201054,0,,,
08201055,0,,,
08201056,0,,,
08201057,0,,,
08201058,0,,,
08201059,0,,,
08201060,0,,,
08201061,0,,,
08201062,0,,,
08201063,0,,,
08201064,0,,,
08201065,0,,,
08201066,0,,,
08201067,0,,,
08201068,0,,,
08201069,0,,,
08201070,0,,,
08201071,0,,,
08201072,0,,,
08201073,0,,,
08201074,0,,,
08201075,0,,,
08201076,0,,,
08201077,0,,,
08201078,0,,,
08201079,0,,,
08201080,0,,,
08201081,0,,,
08201082,0,,,
08201083,0,,,
08201084,0,,,
08201085,0,,,
08201086,0,,,
08201087,0,,,
08201088,0,,,
08201089,0,,,
08201090,0,,,
08201091,0,,,
08201092,0,,,
08201093,0,,,
08201094,0,,,
08201095,0,,,
08201096,0,,,
08201097,0,,,
08201098,0,,,
08201099,0,,,
08201100,0,,,
08201101,0,,,
08201102,0,,,
08201103,0,,,
08201104,0,,,
08201105,0,,,
08201106,0,,,
08201107,0,,,
08201108,0,,,
08201109,0,,,
08201110,0,,,
08201111,0,,,
08201112,0,,,
08201113,0,,,
08201114,0,,,
08201115,0,,,
08201116,0,,,
08201117,0,,,
08201118,0,,,
08201119,0,,,
08201120,0,,,
08201121,0,,,
08201122,0,,,
08201123,0,,,
08201124,0,,,
08201125,0,,,
08201126,0,,,
08201127,0,,,
08201128,0,,,
08201129,0,,,
08201130,0,,,
08201131,0,,,
08201132,0,,,
08201133,0,,,
08201134,0,,,
08201135,0,,,
08201136,0,,,
08201137,0,,,
08201138,0,,,
08201139,0,,,
08201140,0,,,
08201141,0,,,
08201142,0,,,
08201143,0,,,
08201144,0,,,
08201145,0,,,
08201146,0,,,
08201147,0,,,
08201148,0,,,
08201149,0,,,
08201150,0,,,
08201151,0,,,
08201152,0,,,
08201153,0,,,
08201154,0,,,
08201155,0,,,
08201156,0,,,
08201157,0,,,
08201158,0,,,
08201159,0,,,
08201160,0,,,
08201161,0,,,
08201162,0,,,
08201163,0,,,
08201164,0,,,
08201165,0,,,
08201166,0,,,
08201167,0,,,
08201168,0,,,
08201169,0,,,
08201170,0,,,
08201171,0,,,
08201172,0,,,
08201173,0,,,
08201174,0,,,
08201175,0,,,
08201176,0,,,
08201177,0,,,
08201178,0,,,
08201179,0,,,
08201180,0,,,
08201181,0,,,
08201182,0,,,
08201183,0,,,
08201184,0,,,
08201185,0,,,
08201186,0,,,
08201187,0,,,
08201188,0,,,
08201189,0,,,
08201190,0,,,
08201191,0,,,
08201192,0,,,
08201193,0,,,
08201194,0,,,
08201195,0,,,
08201196,0,,,
08201197,0,,,
08201198,0,,,
08201199,0,,,
08201200,0,,,
08201201,0,,,
08201202,0,,,
08201203,0,,,
08201204,0,,,
08201205,0,,,
08201206,0,,,
08201207,0,,,
08201208,0,,,
08201209,0,,,
08201210,0,,,
08201211,0,,,
08201212,0,,,
08201213,0,,,
08201214,0,,,
08201215,0,,,
08201216,0,,,
08201217,0,,,
08201218,0,,,
08201219,0,,,
08201220,0,,,
08201221,0,,,
08201222,0,,,
08201223,0,,,
08201224,0,,,
08201225,0,,,
08201226,0,,,
08201227,0,,,
08201228,0,,,
08201229,0,,,
08201230,0,,,
08201231,0,,,
08201232,0,,,
08201233,0,,,
08201234,0,,,
08201235,0,,,
08201236,0,,,
08201237,0,,,
08201238,0,,,
08201239,0,,,
08201240,0,,,
08201241,0,,,
08201242,0,,,
08201243,0,,,
08201244,0,,,
08201245,0,,,
08201246,0,,,
08201247,0,,,
08201248,0,,,
08201249,0,,,
08201250,0,,,
08201251,0,,,
08201252,0,,,
08201253,0,,,
08201254,0,,,
08201255,0,,,
08201256,0,,,
08201257,0,,,
08201258,0,,,
08201259,0,,,
08201260,0,,,
08201261,0,,,
08201262,0,,,
08201263,0,,,
08201264,0,,,
08201265,0,,,
08201266,0,,,
08201267,0,,,
08201268,0,,,
08201269,0,,,
08201270,0,,,
08201271,0,,,
08201272,0,,,
08201273,0,,,
08201274,0,,,
08201275,0,,,
08201276,0,,,
08201277,0,,,
08201278,0,,,
08201279,0,,,
08201280,0,,,
08201281,0,,,
08201282,0,,,
08201283,0,,,
08201284,0,,,
08201285,0,,,
08201286,0,,,
08201287,0,,,
08201288,0,,,
08201289,0,,,
08201290,0,,,
08201291,0,,,
08201292,0,,,
08201293,0,,,
08201294,0,,,
08201295,0,,,
08201296,0,,,
08201297,0,,,
08201298,0,,,
08201299,0,,,
08201300,0,,,
08201301,0,,,
08201302,0,,,
08201303,0,,,
08201304,0,,,
08201305,0,,,
08201306,0,,,
08201307,0,,,
08201308,0,,,
08201309,0,,,
08201310,0,,,
08201311,0,,,
08201312,0,,,
08201313,0,,,
08201314,0,,,
08201315,0,,,
08201316,0,,,
08201317,0,,,
08201318,0,,,
08201319,0,,,
08201320,0,,,
08201321,0,,,
08201322,0,,,
08201323,0,,,
08201324,0,,,
08201325,0,,,
08201326,0,,,
08201327,0,,,
08201328,0,,,
08201329,0,,,
08201330,0,,,
08201331,0,,,
08201332,0,,,
08201333,0,,,
08201334,0,,,
08201335,0,,,
08201336,0,,,
08201337,0,,,
08201338,0,,,
08201339,0,,,
08201340,0,,,
08201341,0,,,
08201342,0,,,
08201343,0,,,
08201344,0,,,
08201345,0,,,
08201346,0,,,
08201347,0,,,
08201348,0,,,
08201349,0,,,
08201350,0,,,
08201351,0,,,
08201352,0,,,
08201353,0,,,
08201354,0,,,
08201355,0,,,
08201356,0,,,
08201357,0,,,
08201358,0,,,
08201359,0,,,
08201360,0,,,
08201361,0,,,
08201362,0,,,
08201363,0,,,
08201364,0,,,
08201365,0,,,
08201366,0,,,
08201367,0,,,
08201368,0,,,
08201369,0,,,
08201370,0,,,
08201371,0,,,
08201372,0,,,
08201373,0,,,
08201374,0,,,
08201375,0,,,
08201376,0,,,
08201377,0,,,
08201378,0,,,
08201379,0,,,
08201380,0,,,
08201381,0,,,
08201382,0,,,
08201383,0,,,
08201384,0,,,
08201385,0,,,
08201386,0,,,
08201387,0,,,
08201388,0,,,
08201389,0,,,
08201390,0,,,
08201391,0,,,
08201392,0,,,
08201393,0,,,
08201394,0,,,
08201395,0,,,
08201396,0,,,
08201397,0,,,
08201398,0,,,
08201399,0,,,
08201400,0,,,
08201401,0,,,
08201402,0,,,
08201403,0,,,
08201404,0,,,
08201405,0,,,
08201406,0,,,
08201407,0,,,
08201408,0,,,
08201409,0,,,
08201410,0,,,
08201411,0,,,
08201412,0,,,
08201413,0,,,
08201414,0,,,
08201415,0,,,
08201416,0,,,
08201417,0,,,
08201418,0,,,
08201419,0,,,
08201420,0,,,
08201421,0,,,
08201422,0,,,
08201423,0,,,
08201424,0,,,
08201425,0,,,
08201426,0,,,
08201427,0,,,
08201428,0,,,
08201429,0,,,
08201430,0,,,
08201431,0,,,
08201432,0,,,
08201433,0,,,
08201434,0,,,
08201435,0,,,
08201436,0,,,
08201437,0,,,
08201438,0,,,
08201439,0,,,
08201440,0,,,
08201441,0,,,
08201442,0,,,
08201443,0,,,
08201444,0,,,
08201445,0,,,
08201446,0,,,
08201447,0,,,
08201448,0,,,
08201449,0,,,
08201450,0,,,
08201451,0,,,
08201452,0,,,
08201453,0,,,
08201454,0,,,
08201455,0,,,
08201456,0,,,
08201457,0,,,
08201458,0,,,
08201459,0,,,
08201460,0,,,
08201461,0,,,
08201462,0,,,
08201463,0,,,
08201464,0,,,
08201465,0,,,
08201466,0,,,
08201467,0,,,
08201468,0,,,
08201469,0,,,
08201470,0,,,
08201471,0,,,
08201472,0,,,
08201473,0,,,
08201474,0,,,
08201475,0,,,
08201476,0,,,
08201477,0,,,
08201478,0,,,
08201479,0,,,
08201480,0,,,
08201481,0,,,
08201482,0,,,
08201483,0,,,
08201484,0,,,
08201485,0,,,
08201486,0,,,
08201487,0,,,
08201488,0,,,
08201489,0,,,
08201490,0,,,
08201491,0,,,
08201492,0,,,
08201493,0,,,
08201494,0,,,
08201495,0,,,
08201496,0,,,
08201497,0,,,
08201498,0,,,
08201499,0,,,
08201500,0,,,
08201501,0,,,
08201502,0,,,
08201503,0,,,
08201504,0,,,
08201505,0,,,
08201506,0,,,
08201507,0,,,
08201508,0,,,
08201509,0,,,
08201510,0,,,
08201511,0,,,
08201512,0,,,
08201513,0,,,
08201514,0,,,
08201515,0,,,
08201516,0,,,
08201517,0,,,
08201518,0,,,
08201519,0,,,
08201520,0,,,
08201521,0,,,
08201522,0,,,
08201523,0,,,
08201524,0,,,
08201525,0,,,
08201526,0,,,
08201527,0,,,
08201528,0,,,
08201529,0,,,
08201530,0,,,
08201531,0,,,
08201532,0,,,
08201533,0,,,
08201534,0,,,
08201535,0,,,
08201536,0,,,
08201537,0,,,
08201538,0,,,
08201539,0,,,
08201540,0,,,
08201541,0,,,
08201542,0,,,
08201543,0,,,
08201544,0,,,
08201545,0,,,
08201546,0,,,
08201547,0,,,
08201548,0,,,
08201549,0,,,
08201550,0,,,
08201551,0,,,
08201552,0,,,
08201553,0,,,
08201554,0,,,
08201555,0,,,
08201556,0,,,
08201557,0,,,
08201558,0,,,
08201559,0,,,
08201560,0,,,
08201561,0,,,
08201562,0,,,
08201563,0,,,
08201564,0,,,
08201565,0,,,
08201566,0,,,
08201567,0,,,
08201568,0,,,
08201569,0,,,
08201570,0,,,
08201571,0,,,
08201572,0,,,
08201573,0,,,
08201574,0,,,
08201575,0,,,
08201576,0,,,
08201577,0,,,
08201578,0,,,
08201579,0,,,
08201580,0,,,
08201581,0,,,
08201582,0,,,
08201583,0,,,
08201584,0,,,
08201585,0,,,
08201586,0,,,
08201587,0,,,
08201588,0,,,
08201589,0,,,
08201590,0,,,
08201591,0,,,
08201592,0,,,
08201593,0,,,
08201594,0,,,
08201595,0,,,
08201596,0,,,
08201597,0,,,
08201598,0,,,
08201599,0,,,
08201600,0,,,
08201601,0,,,
08201602,0,,,
08201603,0,,,
08201604,0,,,
08201605,0,,,
08201606,0,,,
08201607,0,,,
08201608,0,,,
08201609,0,,,
08201610,0,,,
08201611,0,,,
08201612,0,,,
08201613,0,,,
08201614,0,,,
08201615,0,,,
08201616,0,,,
08201617,0,,,
08201618,0,,,
08201619,0,,,
08201620,0,,,
08201621,0,,,
08201622,0,,,
08201623,0,,,
08201624,0,,,
08201625,0,,,
08201626,0,,,
08201627,0,,,
08201628,0,,,
08201629,0,,,
08201630,0,,,
08201631,0,,,
08201632,0,,,
08201633,0,,,
08201634,0,,,
08201635,0,,,
08201636,0,,,
08201637,0,,,
08201638,0,,,
08201639,0,,,
08201640,0,,,
08201641,0,,,
08201642,0,,,
08201643,0,,,
08201644,0,,,
08201645,0,,,
08201646,0,,,
08201647,0,,,
08201648,0,,,
08201649,0,,,
08201650,0,,,
08201651,0,,,
08201652,0,,,
08201653,0,,,
08201654,0,,,
08201655,0,,,
08201656,0,,,
08201657,0,,,
08201658,0,,,
08201659,0,,,
08201660,0,,,
08201661,0,,,
08201662,0,,,
08201663,0,,,
08201664,0,,,
08201665,0,,,
08201666,0,,,
08201667,0,,,
08201668,0,,,
08201669,0,,,
08201670,0,,,
08201671,0,,,
08201672,0,,,
08201673,0,,,
08201674,0,,,
08201675,0,,,
08201676,0,,,
08201677,0,,,
08201678,0,,,
08201679,0,,,
08201680,0,,,
08201681,0,,,
08201682,0,,,
08201683,0,,,
08201684,0,,,
08201685,0,,,
08201686,0,,,
08201687,0,,,
08201688,0,,,
08201689,0,,,
08201690,0,,,
08201691,0,,,
08201692,0,,,
08201693,0,,,
08201694,0,,,
08201695,0,,,
08201696,0,,,
08201697,0,,,
08201698,0,,,
08201699,0,,,
08201700,0,,,
08201701,0,,,
08201702,0,,,
08201703,0,,,
08201704,0,,,
08201705,0,,,
08201706,0,,,
08201707,0,,,
08201708,0,,,
08201709,0,,,
08201710,0,,,
08201711,0,,,
08201712,0,,,
08201713,0,,,
08201714,0,,,
08201715,0,,,
08201716,0,,,
08201717,0,,,
08201718,0,,,
08201719,0,,,
08201720,0,,,
08201721,0,,,
08201722,0,,,
08201723,0,,,
08201724,0,,,
08201725,0,,,
08201726,0,,,
08201727,0,,,
08201728,0,,,
08201729,0,,,
08201730,0,,,
08201731,0,,,
08201732,0,,,
08201733,0,,,
08201734,0,,,
08201735,0,,,
08201736,0,,,
08201737,0,,,
08201738,0,,,
08201739,0,,,
08201740,0,,,
08201741,0,,,
08201742,0,,,
08201743,0,,,
08201744,0,,,
08201745,0,,,
08201746,0,,,
08201747,0,,,
08201748,0,,,
08201749,0,,,
08201750,0,,,
08201751,0,,,
08201752,0,,,
08201753,0,,,
08201754,0,,,
08201755,0,,,
08201756,0,,,
08201757,0,,,
08201758,0,,,
08201759,0,,,
08201760,0,,,
08201761,0,,,
08201762,0,,,
08201763,0,,,
08201764,0,,,
08201765,0,,,
08201766,0,,,
08201767,0,,,
08201768,0,,,
08201769,0,,,
08201770,0,,,
08201771,0,,,
08201772,0,,,
08201773,0,,,
08201774,0,,,
08201775,0,,,
08201776,0,,,
08201777,0,,,
08201778,0,,,
08201779,0,,,
08201780,0,,,
08201781,0,,,
08201782,0,,,
08201783,0,,,
08201784,0,,,
08201785,0,,,
08201786,0,,,
08201787,0,,,
08201788,0,,,
08201789,0,,,
08201790,0,,,
08201791,0,,,
08201792,0,,,
08201793,0,,,
08201794,0,,,
08201795,0,,,
08201796,0,,,
08201797,0,,,
08201798,0,,,
08201799,0,,,
08201800,0,,,
08201801,0,,,
08201802,0,,,
08201803,0,,,
08201804,0,,,
08201805,0,,,
08201806,0,,,
08201807,0,,,
08201808,0,,,
08201809,0,,,
08201810,0,,,
08201811,0,,,
08201812,0,,,
08201813,0,,,
08201814,0,,,
08201815,0,,,
08201816,0,,,
08201817,0,,,
08201818,0,,,
08201819,0,,,
08201820,0,,,
08201821,0,,,
08201822,0,,,
08201823,0,,,
08201824,0,,,
08201825,0,,,
08201826,0,,,
08201827,0,,,
08201828,0,,,
08201829,0,,,
08201830,0,,,
08201831,0,,,
08201832,0,,,
08201833,0,,,
08201834,0,,,
08201835,0,,,
08201836,0,,,
08201837,0,,,
08201838,0,,,
08201839,0,,,
08201840,0,,,
08201841,0,,,
08201842,0,,,
08201843,0,,,
08201844,0,,,
08201845,0,,,
08201846,0,,,
08201847,0,,,
08201848,0,,,
08201849,0,,,
08201850,0,,,
08201851,0,,,
08201852,0,,,
08201853,0,,,
08201854,0,,,
08201855,0,,,
08201856,0,,,
08201857,0,,,
08201858,0,,,
08201859,0,,,
08201860,0,,,
08201861,0,,,
08201862,0,,,
08201863,0,,,
08201864,0,,,
08201865,0,,,
08201866,0,,,
08201867,0,,,
08201868,0,,,
08201869,0,,,
08201870,0,,,
08201871,0,,,
08201872,0,,,
08201873,0,,,
08201874,0,,,
08201875,0,,,
08201876,0,,,
08201877,0,,,
08201878,0,,,
08201879,0,,,
08201880,0,,,
08201881,0,,,
08201882,0,,,
08201883,0,,,
08201884,0,,,
08201885,0,,,
08201886,0,,,
08201887,0,,,
08201888,0,,,
08201889,0,,,
08201890,0,,,
08201891,0,,,
08201892,0,,,
08201893,0,,,
08201894,0,,,
08201895,0,,,
08201896,0,,,
08201897,0,,,
08201898,0,,,
08201899,0,,,
08201900,0,,,
08201901,0,,,
08201902,0,,,
08201903,0,,,
08201904,0,,,
08201905,0,,,
08201906,0,,,
08201907,0,,,
08201908,0,,,
08201909,0,,,
08201910,0,,,
08201911,0,,,
08201912,0,,,
